,time
0,0 days 00:00:02.337378
1,0 days 00:00:01.168888
2,0 days 00:00:01.777842
3,0 days 00:00:02.267872
4,0 days 00:00:01.599240
5,0 days 00:00:01.032374
6,0 days 00:00:00.922044
7,0 days 00:00:01.148166
8,0 days 00:00:01.315560
9,0 days 00:00:01.411276
10,0 days 00:00:04.265705
11,0 days 00:00:01.353115
12,0 days 00:00:01.757129
13,0 days 00:00:01.543155
14,0 days 00:00:01.444236
15,0 days 00:00:01.301001
16,0 days 00:00:01.874579
17,0 days 00:00:01.447009
18,0 days 00:00:01.197353
19,0 days 00:00:01.630190
20,0 days 00:00:02.534946
21,0 days 00:00:02.136047
22,0 days 00:00:02.317969
23,0 days 00:00:01.858162
24,0 days 00:00:01.548940
25,0 days 00:00:02.337387
26,0 days 00:00:01.313276
27,0 days 00:00:01.824678
28,0 days 00:00:02.045796
29,0 days 00:00:00.918145
30,0 days 00:00:02.748616
31,0 days 00:00:01.379833
32,0 days 00:00:01.187136
33,0 days 00:00:01.266822
34,0 days 00:00:01.428287
35,0 days 00:00:02.118502
36,0 days 00:00:01.387344
37,0 days 00:00:01.088224
38,0 days 00:00:02.601921
39,0 days 00:00:01.181837
40,0 days 00:00:02.135582
41,0 days 00:00:01.174233
42,0 days 00:00:01.597345
43,0 days 00:00:01.675034
44,0 days 00:00:01.495247
45,0 days 00:00:00.874497
46,0 days 00:00:00.868956
47,0 days 00:00:02.421739
48,0 days 00:00:00.985055
49,0 days 00:00:00.884754
50,0 days 00:00:01.187217
51,0 days 00:00:01.597003
52,0 days 00:00:01.480404
53,0 days 00:00:00.950488
54,0 days 00:00:01.980647
55,0 days 00:00:01.484530
56,0 days 00:00:01.100054
57,0 days 00:00:01.708853
58,0 days 00:00:02.566734
59,0 days 00:00:01.402609
60,0 days 00:00:01.133024
61,0 days 00:00:01.263998
62,0 days 00:00:01.627563
63,0 days 00:00:00.955939
64,0 days 00:00:01.001993
65,0 days 00:00:01.860246
66,0 days 00:00:00.999815
67,0 days 00:00:01.038745
68,0 days 00:00:02.546666
69,0 days 00:00:01.544898
70,0 days 00:00:01.050755
71,0 days 00:00:02.335053
72,0 days 00:00:01.023856
73,0 days 00:00:00.886431
74,0 days 00:00:01.548485
75,0 days 00:00:01.840374
76,0 days 00:00:01.171500
77,0 days 00:00:01.398768
78,0 days 00:00:04.761468
79,0 days 00:00:02.550321
80,0 days 00:00:02.112103
81,0 days 00:00:01.415054
82,0 days 00:00:02.390855
83,0 days 00:00:02.032799
84,0 days 00:00:02.007847
85,0 days 00:00:01.341526
86,0 days 00:00:00.902253
87,0 days 00:00:03.717684
88,0 days 00:00:01.493416
89,0 days 00:00:00.890270
90,0 days 00:00:01.760199
91,0 days 00:00:01.987238
92,0 days 00:00:01.557653
93,0 days 00:00:02.133304
94,0 days 00:00:01.183786
95,0 days 00:00:06.500774
96,0 days 00:00:01.724252
97,0 days 00:00:02.037233
98,0 days 00:00:01.481838
99,0 days 00:00:01.215740
100,0 days 00:00:00.916908
101,0 days 00:00:01.411607
102,0 days 00:00:00.972438
103,0 days 00:00:02.186144
104,0 days 00:00:01.973324
105,0 days 00:00:01.445428
106,0 days 00:00:03.202796
107,0 days 00:00:02.522222
108,0 days 00:00:01.956877
109,0 days 00:00:00.868645
110,0 days 00:00:01.641925
111,0 days 00:00:03.407857
112,0 days 00:00:02.453063
113,0 days 00:00:01.970790
114,0 days 00:00:03.229956
115,0 days 00:00:04.534914
116,0 days 00:00:01.594216
117,0 days 00:00:01.347217
118,0 days 00:00:01.268517
119,0 days 00:00:01.427825
120,0 days 00:00:01.858359
121,0 days 00:00:01.131498
122,0 days 00:00:01.432589
123,0 days 00:00:01.463996
124,0 days 00:00:02.432595
125,0 days 00:00:01.311374
126,0 days 00:00:01.247295
127,0 days 00:00:04.574610
128,0 days 00:00:02.037861
129,0 days 00:00:02.366613
130,0 days 00:00:01.509641
131,0 days 00:00:02.588686
132,0 days 00:00:01.923255
133,0 days 00:00:03.755740
134,0 days 00:00:02.764348
135,0 days 00:00:00.923459
136,0 days 00:00:01.530991
137,0 days 00:00:04.172901
138,0 days 00:00:01.189377
139,0 days 00:00:00.889495
140,0 days 00:00:02.094882
141,0 days 00:00:02.022005
142,0 days 00:00:01.231626
143,0 days 00:00:00.883956
144,0 days 00:00:02.257209
145,0 days 00:00:03.737308
146,0 days 00:00:00.917420
147,0 days 00:00:02.003294
148,0 days 00:00:02.521226
149,0 days 00:00:04.644830
150,0 days 00:00:00.933717
151,0 days 00:00:01.630377
152,0 days 00:00:03.383914
153,0 days 00:00:00.873682
154,0 days 00:00:01.430252
155,0 days 00:00:01.739383
156,0 days 00:00:03.502443
157,0 days 00:00:02.867935
158,0 days 00:00:03.245232
159,0 days 00:00:03.207429
160,0 days 00:00:01.305494
161,0 days 00:00:02.378867
162,0 days 00:00:01.397674
163,0 days 00:00:00.984814
164,0 days 00:00:03.225058
165,0 days 00:00:01.988572
166,0 days 00:00:03.167505
167,0 days 00:00:01.860170
168,0 days 00:00:01.612967
169,0 days 00:00:01.576545
170,0 days 00:00:01.913254
171,0 days 00:00:00.953067
172,0 days 00:00:02.767945
173,0 days 00:00:01.363889
174,0 days 00:00:01.906738
175,0 days 00:00:02.229164
176,0 days 00:00:01.183206
177,0 days 00:00:01.197732
178,0 days 00:00:02.423233
179,0 days 00:00:02.242480
180,0 days 00:00:01.447988
181,0 days 00:00:04.201563
182,0 days 00:00:03.854763
183,0 days 00:00:05.036928
184,0 days 00:00:02.572002
185,0 days 00:00:06.696093
186,0 days 00:00:01.779577
187,0 days 00:00:01.675002
188,0 days 00:00:01.551819
189,0 days 00:00:04.815016
190,0 days 00:00:02.543339
191,0 days 00:00:04.713475
192,0 days 00:00:03.038582
193,0 days 00:00:03.381716
194,0 days 00:00:02.864611
195,0 days 00:00:04.876662
196,0 days 00:00:02.526188
197,0 days 00:00:02.653488
198,0 days 00:00:02.312819
199,0 days 00:00:00.903164
200,0 days 00:00:02.286921
201,0 days 00:00:03.623261
202,0 days 00:00:02.654686
203,0 days 00:00:01.646610
204,0 days 00:00:00.971243
205,0 days 00:00:02.311043
206,0 days 00:00:02.521204
207,0 days 00:00:01.447439
208,0 days 00:00:01.941618
209,0 days 00:00:01.358640
210,0 days 00:00:01.845565
211,0 days 00:00:01.727450
212,0 days 00:00:00.904074
213,0 days 00:00:01.187363
214,0 days 00:00:02.776738
215,0 days 00:00:02.509120
216,0 days 00:00:01.840466
217,0 days 00:00:02.482551
218,0 days 00:00:01.717749
219,0 days 00:00:03.695790
220,0 days 00:00:01.549588
221,0 days 00:00:02.123331
222,0 days 00:00:02.269428
223,0 days 00:00:01.845819
224,0 days 00:00:01.019187
225,0 days 00:00:01.697070
226,0 days 00:00:01.761597
227,0 days 00:00:02.922238
228,0 days 00:00:01.730939
