,time
0,0 days 00:00:21.583014
1,0 days 00:00:15.780148
2,0 days 00:00:32.038971
3,0 days 00:00:17.374915
4,0 days 00:00:15.526263
5,0 days 00:00:15.654169
6,0 days 00:00:15.796127
7,0 days 00:00:16.910566
8,0 days 00:00:13.185655
9,0 days 00:00:18.610109
