,time
0,0 days 00:01:22.378608
1,0 days 00:01:06.567138
2,0 days 00:01:03.755674
3,0 days 00:00:44.525792
4,0 days 00:01:15.274596
5,0 days 00:00:29.467969
6,0 days 00:00:52.693508
7,0 days 00:00:37.332930
8,0 days 00:00:43.404344
9,0 days 00:00:44.449941
