,time
0,0 days 00:00:00.000359
1,0 days 00:00:00.000315
2,0 days 00:00:00.000314
3,0 days 00:00:00.000313
4,0 days 00:00:00.000313
5,0 days 00:00:00.000313
6,0 days 00:00:00.000314
7,0 days 00:00:00.000314
8,0 days 00:00:00.000312
9,0 days 00:00:00.000314
