,time
0,0 days 00:00:00.000175
1,0 days 00:00:00.000855
2,0 days 00:00:00.000170
3,0 days 00:00:00.000166
4,0 days 00:00:00.000166
5,0 days 00:00:00.000171
6,0 days 00:00:00.000161
7,0 days 00:00:00.000169
8,0 days 00:00:00.000158
9,0 days 00:00:00.000172
