,time
0,0 days 00:00:00.009002
1,0 days 00:00:00.005718
2,0 days 00:00:00.000465
3,0 days 00:00:00.000441
4,0 days 00:00:00.000291
5,0 days 00:00:00.010021
6,0 days 00:00:00.000317
7,0 days 00:00:00.011985
8,0 days 00:00:00.015463
9,0 days 00:00:00.001964
