,time
0,0 days 00:00:01.111751
1,0 days 00:00:01.283235
2,0 days 00:00:01.867291
3,0 days 00:00:00.838049
4,0 days 00:00:00.982241
5,0 days 00:00:00.858170
6,0 days 00:00:00.900946
7,0 days 00:00:00.861190
