,time
0,0 days 00:00:06.388538
1,0 days 00:00:00.820552
2,0 days 00:00:03.434116
3,0 days 00:00:02.236181
4,0 days 00:00:02.053199
5,0 days 00:00:03.298016
6,0 days 00:00:03.323973
7,0 days 00:00:01.165862
8,0 days 00:00:01.264050
9,0 days 00:00:03.324529
10,0 days 00:00:02.225646
11,0 days 00:00:02.088903
12,0 days 00:00:01.394016
13,0 days 00:00:02.398999
14,0 days 00:00:01.136193
15,0 days 00:00:01.052892
16,0 days 00:00:00.905792
17,0 days 00:00:01.214190
18,0 days 00:00:03.528855
19,0 days 00:00:03.575158
20,0 days 00:00:01.373791
21,0 days 00:00:02.004754
22,0 days 00:00:03.584004
23,0 days 00:00:03.256087
24,0 days 00:00:01.356727
25,0 days 00:00:01.603112
26,0 days 00:00:01.209955
27,0 days 00:00:18.434290
28,0 days 00:00:19.729275
29,0 days 00:00:01.123324
30,0 days 00:00:02.034385
31,0 days 00:00:09.123524
32,0 days 00:00:03.331866
33,0 days 00:00:01.014071
34,0 days 00:00:00.884142
35,0 days 00:00:06.686098
36,0 days 00:00:01.852061
37,0 days 00:00:01.747082
38,0 days 00:00:00.853372
39,0 days 00:00:01.088536
40,0 days 00:00:02.474525
41,0 days 00:00:02.517323
42,0 days 00:00:01.492435
43,0 days 00:00:01.099951
44,0 days 00:00:01.083922
45,0 days 00:00:09.836261
46,0 days 00:00:00.903631
47,0 days 00:00:01.023289
48,0 days 00:00:00.912555
49,0 days 00:00:01.052932
50,0 days 00:00:03.916835
51,0 days 00:00:03.372829
52,0 days 00:00:02.132289
53,0 days 00:00:03.241694
54,0 days 00:00:01.428820
55,0 days 00:00:02.105313
56,0 days 00:00:03.056366
57,0 days 00:00:02.712657
58,0 days 00:00:06.405134
59,0 days 00:00:03.200376
60,0 days 00:00:03.403736
61,0 days 00:00:01.492117
62,0 days 00:00:01.307501
63,0 days 00:00:03.403874
64,0 days 00:00:02.776337
65,0 days 00:00:01.824843
66,0 days 00:00:03.335852
67,0 days 00:00:02.742450
68,0 days 00:00:01.903419
69,0 days 00:00:00.993795
70,0 days 00:00:01.414430
71,0 days 00:00:01.710230
72,0 days 00:00:02.466969
73,0 days 00:00:00.902332
74,0 days 00:00:19.195658
75,0 days 00:00:01.413564
76,0 days 00:00:01.146970
77,0 days 00:00:20.833093
78,0 days 00:00:01.102114
79,0 days 00:00:01.053055
80,0 days 00:00:06.482635
81,0 days 00:00:01.510172
82,0 days 00:00:03.062052
