,time
0,0 days 00:00:01.923211
1,0 days 00:00:01.292778
2,0 days 00:00:03.033609
3,0 days 00:00:01.326444
4,0 days 00:00:02.500598
5,0 days 00:00:01.150356
6,0 days 00:00:01.981140
7,0 days 00:00:00.987172
8,0 days 00:00:01.136624
9,0 days 00:00:01.324166
10,0 days 00:00:01.902018
11,0 days 00:00:01.312945
12,0 days 00:00:01.228976
13,0 days 00:00:01.052607
14,0 days 00:00:01.397513
15,0 days 00:00:01.595587
16,0 days 00:00:00.912379
17,0 days 00:00:00.924339
18,0 days 00:00:01.537795
19,0 days 00:00:01.090081
20,0 days 00:00:01.004779
21,0 days 00:00:00.892243
22,0 days 00:00:01.936019
23,0 days 00:00:01.168094
24,0 days 00:00:01.272086
25,0 days 00:00:01.036672
26,0 days 00:00:01.269222
27,0 days 00:00:01.657580
28,0 days 00:00:01.386871
29,0 days 00:00:01.034944
30,0 days 00:00:00.940065
31,0 days 00:00:01.237488
32,0 days 00:00:01.157405
33,0 days 00:00:00.861483
34,0 days 00:00:01.208251
35,0 days 00:00:01.886680
36,0 days 00:00:00.835513
37,0 days 00:00:00.878767
38,0 days 00:00:01.349272
39,0 days 00:00:01.036521
40,0 days 00:00:02.969144
41,0 days 00:00:02.361258
42,0 days 00:00:00.829749
43,0 days 00:00:00.974405
44,0 days 00:00:01.274790
45,0 days 00:00:00.834748
46,0 days 00:00:00.876766
47,0 days 00:00:00.876461
48,0 days 00:00:00.848885
49,0 days 00:00:01.148462
50,0 days 00:00:01.160746
51,0 days 00:00:00.829409
52,0 days 00:00:03.009071
53,0 days 00:00:00.865504
54,0 days 00:00:03.827992
55,0 days 00:00:01.288266
