,time
0,0 days 00:00:01.983545
1,0 days 00:00:01.154672
2,0 days 00:00:01.336841
3,0 days 00:00:01.724671
4,0 days 00:00:01.568065
5,0 days 00:00:01.154367
6,0 days 00:00:01.175561
7,0 days 00:00:01.155593
8,0 days 00:00:01.658954
9,0 days 00:00:01.829466
10,0 days 00:00:01.508634
11,0 days 00:00:02.453063
12,0 days 00:00:02.007190
13,0 days 00:00:02.203835
14,0 days 00:00:01.394424
15,0 days 00:00:01.221831
16,0 days 00:00:02.490004
17,0 days 00:00:02.071303
18,0 days 00:00:01.155412
19,0 days 00:00:01.153222
20,0 days 00:00:01.522370
21,0 days 00:00:02.575656
22,0 days 00:00:01.869604
23,0 days 00:00:01.228078
24,0 days 00:00:02.444396
25,0 days 00:00:02.186404
26,0 days 00:00:01.149678
27,0 days 00:00:02.034120
28,0 days 00:00:01.147669
29,0 days 00:00:03.605532
30,0 days 00:00:01.408464
31,0 days 00:00:01.743650
32,0 days 00:00:01.844588
33,0 days 00:00:02.178404
34,0 days 00:00:02.306690
35,0 days 00:00:01.676876
36,0 days 00:00:02.370146
37,0 days 00:00:01.159851
38,0 days 00:00:01.152585
39,0 days 00:00:02.905609
40,0 days 00:00:08.232462
41,0 days 00:00:04.908532
42,0 days 00:00:02.427674
43,0 days 00:00:02.575709
44,0 days 00:00:07.777165
45,0 days 00:00:03.412086
46,0 days 00:00:01.178783
47,0 days 00:00:01.962210
48,0 days 00:00:02.292034
49,0 days 00:00:01.730534
50,0 days 00:00:02.489631
51,0 days 00:00:01.153092
52,0 days 00:00:03.579354
53,0 days 00:00:02.788351
54,0 days 00:00:03.023129
55,0 days 00:00:01.178798
56,0 days 00:00:01.246366
57,0 days 00:00:02.373660
58,0 days 00:00:02.452152
59,0 days 00:00:02.307746
60,0 days 00:00:01.151573
61,0 days 00:00:03.199336
62,0 days 00:00:01.859318
63,0 days 00:00:01.164806
64,0 days 00:00:01.185679
65,0 days 00:00:02.145093
66,0 days 00:00:04.555899
67,0 days 00:00:02.139686
68,0 days 00:00:01.196287
69,0 days 00:00:02.643309
70,0 days 00:00:02.184458
71,0 days 00:00:01.982596
72,0 days 00:00:01.782374
73,0 days 00:00:01.282855
74,0 days 00:00:01.825752
75,0 days 00:00:01.551827
76,0 days 00:00:02.065524
77,0 days 00:00:02.431903
78,0 days 00:00:05.133187
79,0 days 00:00:01.751775
80,0 days 00:00:01.212192
81,0 days 00:00:01.779126
82,0 days 00:00:01.819554
83,0 days 00:00:01.815608
84,0 days 00:00:01.803662
85,0 days 00:00:02.299938
86,0 days 00:00:01.512452
87,0 days 00:00:02.083006
88,0 days 00:00:02.015295
89,0 days 00:00:01.853900
90,0 days 00:00:01.779455
91,0 days 00:00:01.816946
92,0 days 00:00:02.519204
93,0 days 00:00:01.190270
94,0 days 00:00:01.753961
95,0 days 00:00:01.430532
96,0 days 00:00:03.964382
97,0 days 00:00:01.185612
98,0 days 00:00:01.697435
99,0 days 00:00:01.513851
100,0 days 00:00:01.991273
101,0 days 00:00:01.535852
102,0 days 00:00:01.607381
103,0 days 00:00:01.164287
104,0 days 00:00:01.774594
105,0 days 00:00:01.462069
106,0 days 00:00:01.159816
107,0 days 00:00:01.781254
108,0 days 00:00:01.178096
109,0 days 00:00:01.645294
110,0 days 00:00:01.732212
111,0 days 00:00:01.918912
112,0 days 00:00:01.416128
113,0 days 00:00:02.332231
114,0 days 00:00:01.179422
115,0 days 00:00:01.430170
116,0 days 00:00:01.164878
117,0 days 00:00:02.789330
118,0 days 00:00:02.631967
119,0 days 00:00:02.259340
120,0 days 00:00:02.887486
121,0 days 00:00:01.560826
122,0 days 00:00:01.972797
123,0 days 00:00:04.996742
124,0 days 00:00:02.590932
125,0 days 00:00:04.379355
126,0 days 00:00:02.684932
127,0 days 00:00:02.036049
128,0 days 00:00:01.734396
129,0 days 00:00:01.233174
130,0 days 00:00:02.301586
131,0 days 00:00:01.614389
132,0 days 00:00:03.553802
133,0 days 00:00:01.165506
134,0 days 00:00:01.160442
135,0 days 00:00:01.633802
136,0 days 00:00:03.705529
137,0 days 00:00:02.711097
138,0 days 00:00:03.761267
139,0 days 00:00:02.483614
140,0 days 00:00:02.480633
141,0 days 00:00:02.852060
142,0 days 00:00:02.602672
143,0 days 00:00:02.622268
144,0 days 00:00:01.225379
145,0 days 00:00:02.590834
146,0 days 00:00:01.936894
147,0 days 00:00:02.402322
148,0 days 00:00:01.486910
149,0 days 00:00:01.467279
150,0 days 00:00:01.186571
151,0 days 00:00:01.172825
152,0 days 00:00:03.052523
153,0 days 00:00:01.908537
154,0 days 00:00:03.122192
155,0 days 00:00:01.169505
156,0 days 00:00:04.497570
157,0 days 00:00:01.163747
158,0 days 00:00:03.360706
159,0 days 00:00:01.602583
160,0 days 00:00:06.455440
161,0 days 00:00:01.161755
162,0 days 00:00:02.767397
163,0 days 00:00:01.162122
164,0 days 00:00:02.468785
165,0 days 00:00:01.159271
166,0 days 00:00:03.568164
167,0 days 00:00:02.996728
168,0 days 00:00:01.789064
169,0 days 00:00:03.280111
170,0 days 00:00:01.476821
171,0 days 00:00:01.152895
172,0 days 00:00:02.530392
173,0 days 00:00:02.627906
174,0 days 00:00:01.157996
175,0 days 00:00:02.066965
176,0 days 00:00:02.610869
177,0 days 00:00:01.215238
178,0 days 00:00:01.784543
179,0 days 00:00:06.467075
180,0 days 00:00:01.168555
181,0 days 00:00:03.789553
182,0 days 00:00:03.677345
183,0 days 00:00:02.308604
184,0 days 00:00:03.051160
185,0 days 00:00:01.153509
186,0 days 00:00:02.290159
187,0 days 00:00:01.187005
188,0 days 00:00:02.086115
189,0 days 00:00:01.160745
190,0 days 00:00:01.603261
191,0 days 00:00:02.201361
192,0 days 00:00:02.969035
193,0 days 00:00:01.152160
194,0 days 00:00:01.163369
195,0 days 00:00:01.525460
196,0 days 00:00:01.750582
197,0 days 00:00:01.165473
198,0 days 00:00:02.102814
199,0 days 00:00:01.188886
200,0 days 00:00:01.212569
201,0 days 00:00:01.847534
202,0 days 00:00:01.579396
203,0 days 00:00:02.281801
204,0 days 00:00:01.511948
205,0 days 00:00:02.731434
206,0 days 00:00:01.665123
207,0 days 00:00:03.438029
208,0 days 00:00:03.914501
209,0 days 00:00:02.554366
210,0 days 00:00:03.320779
211,0 days 00:00:02.522376
212,0 days 00:00:02.245446
213,0 days 00:00:01.801353
214,0 days 00:00:01.537111
215,0 days 00:00:01.163910
216,0 days 00:00:01.475857
217,0 days 00:00:02.180540
218,0 days 00:00:01.168126
219,0 days 00:00:01.384569
220,0 days 00:00:01.621930
221,0 days 00:00:02.398051
222,0 days 00:00:05.129415
223,0 days 00:00:03.364268
224,0 days 00:00:02.747891
225,0 days 00:00:04.032657
226,0 days 00:00:01.648582
227,0 days 00:00:02.545725
228,0 days 00:00:02.240992
229,0 days 00:00:01.155679
230,0 days 00:00:01.891776
231,0 days 00:00:01.427810
232,0 days 00:00:01.711025
233,0 days 00:00:01.183086
234,0 days 00:00:01.648969
235,0 days 00:00:01.167314
236,0 days 00:00:01.625410
237,0 days 00:00:01.647795
238,0 days 00:00:01.596468
239,0 days 00:00:01.179435
240,0 days 00:00:01.168579
241,0 days 00:00:01.747872
242,0 days 00:00:01.209274
243,0 days 00:00:01.398181
244,0 days 00:00:01.172104
245,0 days 00:00:02.633381
246,0 days 00:00:01.585570
247,0 days 00:00:01.726827
248,0 days 00:00:01.759561
249,0 days 00:00:02.391180
250,0 days 00:00:01.927581
251,0 days 00:00:01.444794
252,0 days 00:00:01.752902
253,0 days 00:00:01.661751
254,0 days 00:00:01.661129
255,0 days 00:00:01.869187
256,0 days 00:00:01.930553
257,0 days 00:00:01.817232
258,0 days 00:00:01.172306
259,0 days 00:00:01.312636
260,0 days 00:00:01.533027
261,0 days 00:00:01.393558
262,0 days 00:00:02.106362
263,0 days 00:00:01.229590
264,0 days 00:00:01.731215
265,0 days 00:00:01.176080
266,0 days 00:00:01.815030
267,0 days 00:00:01.748091
268,0 days 00:00:01.677610
269,0 days 00:00:02.375458
270,0 days 00:00:01.168794
271,0 days 00:00:01.266704
272,0 days 00:00:01.184635
273,0 days 00:00:01.906363
274,0 days 00:00:01.415384
275,0 days 00:00:01.465885
276,0 days 00:00:01.956336
277,0 days 00:00:01.882637
278,0 days 00:00:01.617148
279,0 days 00:00:01.703733
280,0 days 00:00:01.884088
281,0 days 00:00:01.739840
282,0 days 00:00:01.177560
283,0 days 00:00:01.419073
284,0 days 00:00:02.103371
285,0 days 00:00:01.185727
286,0 days 00:00:01.172933
287,0 days 00:00:01.300876
288,0 days 00:00:01.175596
289,0 days 00:00:01.486677
290,0 days 00:00:01.718176
291,0 days 00:00:01.224986
292,0 days 00:00:01.350885
293,0 days 00:00:01.525090
294,0 days 00:00:01.182724
295,0 days 00:00:02.015014
296,0 days 00:00:02.090543
297,0 days 00:00:02.061450
298,0 days 00:00:01.369634
299,0 days 00:00:01.510895
300,0 days 00:00:01.172917
301,0 days 00:00:01.692167
302,0 days 00:00:01.200059
303,0 days 00:00:02.388958
304,0 days 00:00:02.265066
305,0 days 00:00:01.178252
306,0 days 00:00:02.463785
307,0 days 00:00:01.183900
308,0 days 00:00:01.200631
309,0 days 00:00:01.885510
310,0 days 00:00:01.509392
311,0 days 00:00:01.533818
312,0 days 00:00:01.430309
313,0 days 00:00:01.753908
314,0 days 00:00:02.617973
315,0 days 00:00:02.621649
316,0 days 00:00:01.827221
317,0 days 00:00:02.208549
318,0 days 00:00:01.215224
319,0 days 00:00:02.293284
320,0 days 00:00:01.427053
321,0 days 00:00:02.505223
322,0 days 00:00:01.245689
323,0 days 00:00:01.730846
324,0 days 00:00:04.092706
325,0 days 00:00:03.101753
326,0 days 00:00:01.696598
327,0 days 00:00:02.680227
328,0 days 00:00:01.177602
329,0 days 00:00:01.253559
330,0 days 00:00:01.332779
331,0 days 00:00:02.772286
332,0 days 00:00:03.263258
333,0 days 00:00:01.197913
334,0 days 00:00:02.965227
335,0 days 00:00:01.507989
336,0 days 00:00:02.399859
337,0 days 00:00:01.170083
338,0 days 00:00:03.337403
339,0 days 00:00:02.444873
340,0 days 00:00:02.378908
341,0 days 00:00:01.171258
342,0 days 00:00:01.659391
343,0 days 00:00:02.702989
344,0 days 00:00:02.004882
345,0 days 00:00:03.334924
346,0 days 00:00:01.391975
347,0 days 00:00:02.187445
348,0 days 00:00:01.265333
349,0 days 00:00:01.479337
350,0 days 00:00:02.705517
351,0 days 00:00:01.185843
352,0 days 00:00:02.720516
353,0 days 00:00:01.173061
354,0 days 00:00:01.832072
355,0 days 00:00:01.187077
356,0 days 00:00:05.337107
357,0 days 00:00:02.228051
358,0 days 00:00:01.169990
359,0 days 00:00:01.189014
360,0 days 00:00:01.320123
361,0 days 00:00:02.434402
362,0 days 00:00:02.003957
363,0 days 00:00:02.520728
364,0 days 00:00:01.169643
365,0 days 00:00:01.702000
366,0 days 00:00:01.176655
367,0 days 00:00:01.240086
368,0 days 00:00:02.475612
369,0 days 00:00:02.450497
370,0 days 00:00:01.175499
371,0 days 00:00:02.467065
372,0 days 00:00:01.167720
373,0 days 00:00:02.811510
374,0 days 00:00:02.537603
375,0 days 00:00:01.278664
376,0 days 00:00:01.481817
377,0 days 00:00:02.581945
378,0 days 00:00:01.240575
379,0 days 00:00:01.811407
380,0 days 00:00:01.195144
381,0 days 00:00:03.362533
382,0 days 00:00:03.184918
383,0 days 00:00:01.254626
384,0 days 00:00:01.783864
385,0 days 00:00:02.196204
386,0 days 00:00:01.902078
387,0 days 00:00:03.473096
388,0 days 00:00:02.846835
389,0 days 00:00:01.216548
390,0 days 00:00:01.725969
391,0 days 00:00:01.331168
392,0 days 00:00:01.185845
393,0 days 00:00:02.588323
394,0 days 00:00:01.675536
395,0 days 00:00:01.175819
396,0 days 00:00:01.521926
397,0 days 00:00:01.677381
398,0 days 00:00:01.164357
399,0 days 00:00:01.474965
400,0 days 00:00:01.685011
401,0 days 00:00:01.760712
402,0 days 00:00:01.172503
403,0 days 00:00:02.334690
404,0 days 00:00:02.261460
405,0 days 00:00:02.300386
406,0 days 00:00:01.170327
407,0 days 00:00:02.242991
408,0 days 00:00:01.178034
409,0 days 00:00:01.611372
410,0 days 00:00:01.171082
411,0 days 00:00:01.185493
412,0 days 00:00:01.166892
413,0 days 00:00:01.203407
414,0 days 00:00:01.876632
415,0 days 00:00:02.425427
416,0 days 00:00:02.296376
417,0 days 00:00:02.366336
418,0 days 00:00:02.197519
419,0 days 00:00:02.544388
420,0 days 00:00:01.873634
421,0 days 00:00:01.830733
422,0 days 00:00:01.844724
423,0 days 00:00:02.296321
424,0 days 00:00:01.587293
425,0 days 00:00:02.180743
426,0 days 00:00:02.015534
427,0 days 00:00:03.454229
428,0 days 00:00:02.488220
429,0 days 00:00:01.745520
430,0 days 00:00:01.178315
431,0 days 00:00:02.625552
432,0 days 00:00:02.431232
433,0 days 00:00:01.673159
434,0 days 00:00:03.053214
435,0 days 00:00:04.631587
436,0 days 00:00:04.306934
437,0 days 00:00:03.591650
438,0 days 00:00:01.166493
439,0 days 00:00:02.736907
440,0 days 00:00:02.828552
441,0 days 00:00:02.578270
442,0 days 00:00:01.169391
443,0 days 00:00:04.508579
444,0 days 00:00:04.052576
445,0 days 00:00:01.305459
446,0 days 00:00:01.191981
447,0 days 00:00:01.171076
448,0 days 00:00:02.207884
449,0 days 00:00:01.174108
450,0 days 00:00:01.160608
451,0 days 00:00:02.188293
452,0 days 00:00:02.038254
453,0 days 00:00:01.191948
454,0 days 00:00:02.290025
455,0 days 00:00:01.191564
456,0 days 00:00:01.693812
457,0 days 00:00:01.179025
458,0 days 00:00:02.298627
459,0 days 00:00:01.175669
460,0 days 00:00:01.352128
461,0 days 00:00:02.435891
462,0 days 00:00:02.371828
463,0 days 00:00:02.432386
464,0 days 00:00:02.210966
465,0 days 00:00:02.073360
466,0 days 00:00:01.178640
467,0 days 00:00:02.185960
468,0 days 00:00:02.029541
469,0 days 00:00:02.456537
470,0 days 00:00:02.718007
471,0 days 00:00:03.915227
472,0 days 00:00:15.205977
473,0 days 00:00:01.659530
474,0 days 00:00:01.177040
475,0 days 00:00:01.977386
476,0 days 00:00:01.350474
477,0 days 00:00:01.850928
478,0 days 00:00:01.950411
479,0 days 00:00:01.940579
480,0 days 00:00:03.174460
481,0 days 00:00:02.805812
482,0 days 00:00:01.183362
483,0 days 00:00:01.163287
484,0 days 00:00:01.215554
485,0 days 00:00:01.810692
486,0 days 00:00:01.176982
487,0 days 00:00:02.565909
488,0 days 00:00:02.051226
489,0 days 00:00:01.169876
490,0 days 00:00:02.013037
491,0 days 00:00:02.071602
492,0 days 00:00:02.314412
493,0 days 00:00:02.011774
494,0 days 00:00:02.883702
495,0 days 00:00:05.126352
496,0 days 00:00:03.914343
497,0 days 00:00:02.939096
498,0 days 00:00:02.543288
499,0 days 00:00:01.173762
500,0 days 00:00:01.701468
501,0 days 00:00:04.738292
502,0 days 00:00:03.297214
503,0 days 00:00:03.248973
504,0 days 00:00:01.165885
505,0 days 00:00:03.101699
506,0 days 00:00:02.643722
507,0 days 00:00:01.204752
508,0 days 00:00:02.324703
509,0 days 00:00:02.264859
510,0 days 00:00:02.932117
511,0 days 00:00:01.912122
512,0 days 00:00:01.194539
513,0 days 00:00:02.049327
514,0 days 00:00:02.044547
515,0 days 00:00:01.791678
516,0 days 00:00:01.959302
517,0 days 00:00:01.944007
518,0 days 00:00:02.093062
519,0 days 00:00:08.702323
520,0 days 00:00:01.893771
521,0 days 00:00:10.699419
522,0 days 00:00:01.186839
523,0 days 00:00:01.472412
524,0 days 00:00:01.164154
525,0 days 00:00:02.163586
526,0 days 00:00:01.385907
527,0 days 00:00:03.345029
528,0 days 00:00:01.998730
529,0 days 00:00:02.109503
530,0 days 00:00:01.745702
531,0 days 00:00:02.471596
532,0 days 00:00:02.685074
533,0 days 00:00:02.407329
534,0 days 00:00:01.833662
535,0 days 00:00:02.178632
536,0 days 00:00:01.233555
537,0 days 00:00:02.910845
538,0 days 00:00:01.448816
539,0 days 00:00:01.283767
540,0 days 00:00:01.914328
541,0 days 00:00:01.912477
542,0 days 00:00:02.113220
543,0 days 00:00:02.523239
544,0 days 00:00:03.876960
545,0 days 00:00:03.278631
546,0 days 00:00:01.168428
547,0 days 00:00:02.926273
548,0 days 00:00:01.190846
549,0 days 00:00:02.138391
550,0 days 00:00:02.292024
551,0 days 00:00:03.975832
552,0 days 00:00:02.707521
553,0 days 00:00:02.364028
554,0 days 00:00:01.169255
555,0 days 00:00:02.597592
556,0 days 00:00:01.356398
557,0 days 00:00:02.327430
558,0 days 00:00:02.199896
559,0 days 00:00:01.236098
560,0 days 00:00:02.002850
561,0 days 00:00:03.032291
562,0 days 00:00:01.214463
563,0 days 00:00:01.361888
564,0 days 00:00:01.326008
565,0 days 00:00:01.175542
566,0 days 00:00:01.988740
567,0 days 00:00:01.921743
568,0 days 00:00:02.006331
569,0 days 00:00:02.846748
570,0 days 00:00:01.322612
571,0 days 00:00:03.137003
572,0 days 00:00:01.232797
573,0 days 00:00:01.628078
574,0 days 00:00:02.985692
575,0 days 00:00:01.162041
576,0 days 00:00:02.151920
577,0 days 00:00:01.208248
578,0 days 00:00:02.520060
579,0 days 00:00:01.550452
580,0 days 00:00:02.630609
581,0 days 00:00:02.834247
582,0 days 00:00:01.716866
583,0 days 00:00:01.234251
584,0 days 00:00:02.878438
585,0 days 00:00:02.117240
586,0 days 00:00:03.760128
587,0 days 00:00:05.543105
588,0 days 00:00:05.231854
589,0 days 00:00:01.389930
590,0 days 00:00:05.753099
591,0 days 00:00:01.785028
592,0 days 00:00:02.205101
593,0 days 00:00:01.170416
594,0 days 00:00:02.760328
595,0 days 00:00:05.108399
596,0 days 00:00:08.162255
597,0 days 00:00:03.753443
598,0 days 00:00:01.168008
599,0 days 00:00:01.252725
600,0 days 00:00:05.336498
601,0 days 00:00:02.493232
602,0 days 00:00:01.856965
603,0 days 00:00:04.483093
604,0 days 00:00:01.281505
605,0 days 00:00:02.407603
606,0 days 00:00:03.514456
607,0 days 00:00:01.168656
608,0 days 00:00:04.202818
609,0 days 00:00:03.276301
610,0 days 00:00:01.165567
611,0 days 00:00:01.672276
612,0 days 00:00:01.166880
613,0 days 00:00:01.996103
614,0 days 00:00:02.788804
615,0 days 00:00:02.675263
616,0 days 00:00:01.273503
617,0 days 00:00:05.737335
618,0 days 00:00:01.422268
619,0 days 00:00:03.977206
620,0 days 00:00:03.380656
621,0 days 00:00:03.053209
622,0 days 00:00:01.422122
623,0 days 00:00:01.529005
624,0 days 00:00:01.852625
625,0 days 00:00:03.933186
626,0 days 00:00:04.281041
627,0 days 00:00:02.924526
628,0 days 00:00:02.119383
629,0 days 00:00:02.316387
630,0 days 00:00:02.315892
631,0 days 00:00:02.787584
632,0 days 00:00:02.228520
633,0 days 00:00:04.625518
634,0 days 00:00:07.095692
635,0 days 00:00:01.174394
636,0 days 00:00:02.544631
637,0 days 00:00:03.243906
638,0 days 00:00:01.188025
639,0 days 00:00:01.159370
640,0 days 00:00:01.416933
641,0 days 00:00:03.178825
642,0 days 00:00:01.433068
643,0 days 00:00:01.450517
644,0 days 00:00:03.459824
645,0 days 00:00:02.875493
646,0 days 00:00:02.354649
647,0 days 00:00:02.502830
648,0 days 00:00:02.557020
649,0 days 00:00:02.321552
650,0 days 00:00:01.760747
651,0 days 00:00:01.170008
652,0 days 00:00:02.403910
653,0 days 00:00:01.932725
654,0 days 00:00:01.246186
655,0 days 00:00:01.542265
656,0 days 00:00:01.169536
657,0 days 00:00:02.389206
658,0 days 00:00:01.472465
659,0 days 00:00:01.194024
660,0 days 00:00:01.169210
661,0 days 00:00:01.918644
662,0 days 00:00:01.967996
663,0 days 00:00:01.873470
664,0 days 00:00:01.370589
665,0 days 00:00:01.947475
666,0 days 00:00:01.524907
667,0 days 00:00:01.910187
668,0 days 00:00:02.008797
669,0 days 00:00:01.167134
670,0 days 00:00:02.570164
671,0 days 00:00:02.173856
672,0 days 00:00:02.227985
673,0 days 00:00:02.332427
674,0 days 00:00:02.220509
675,0 days 00:00:02.872432
676,0 days 00:00:02.595598
677,0 days 00:00:02.824146
678,0 days 00:00:01.648411
679,0 days 00:00:02.963619
680,0 days 00:00:01.280505
681,0 days 00:00:01.626087
682,0 days 00:00:02.924854
683,0 days 00:00:01.167665
684,0 days 00:00:01.195751
685,0 days 00:00:02.489658
