,time
0,0 days 00:00:01.890988
1,0 days 00:00:02.182616
2,0 days 00:00:02.108360
3,0 days 00:00:02.259217
4,0 days 00:00:01.869453
5,0 days 00:00:01.217418
6,0 days 00:00:01.119666
7,0 days 00:00:02.130470
8,0 days 00:00:01.323087
9,0 days 00:00:01.102001
10,0 days 00:00:01.754746
11,0 days 00:00:01.904969
12,0 days 00:00:01.135506
13,0 days 00:00:02.258161
14,0 days 00:00:02.817039
15,0 days 00:00:01.651094
16,0 days 00:00:01.056888
17,0 days 00:00:01.062166
18,0 days 00:00:01.031306
19,0 days 00:00:01.464506
20,0 days 00:00:01.091586
21,0 days 00:00:02.055177
22,0 days 00:00:01.659842
23,0 days 00:00:01.386613
24,0 days 00:00:01.462333
25,0 days 00:00:02.056074
26,0 days 00:00:01.194760
27,0 days 00:00:02.100447
28,0 days 00:00:01.463654
29,0 days 00:00:01.024821
30,0 days 00:00:01.385030
31,0 days 00:00:01.953243
32,0 days 00:00:01.229243
33,0 days 00:00:01.680892
34,0 days 00:00:02.335375
35,0 days 00:00:00.971762
36,0 days 00:00:01.024811
37,0 days 00:00:02.101898
38,0 days 00:00:02.817100
39,0 days 00:00:02.408063
40,0 days 00:00:01.757366
41,0 days 00:00:01.399773
42,0 days 00:00:01.340832
43,0 days 00:00:01.586675
44,0 days 00:00:00.857668
45,0 days 00:00:02.804557
46,0 days 00:00:01.400163
47,0 days 00:00:02.365181
48,0 days 00:00:01.764577
49,0 days 00:00:00.870743
50,0 days 00:00:02.509230
51,0 days 00:00:03.098419
52,0 days 00:00:00.914063
53,0 days 00:00:01.220117
54,0 days 00:00:01.220997
55,0 days 00:00:02.249173
56,0 days 00:00:01.559354
57,0 days 00:00:02.427793
58,0 days 00:00:00.826271
59,0 days 00:00:02.290593
60,0 days 00:00:01.012705
61,0 days 00:00:01.477449
62,0 days 00:00:02.017268
63,0 days 00:00:03.275574
64,0 days 00:00:02.054101
65,0 days 00:00:02.719789
66,0 days 00:00:00.841155
67,0 days 00:00:00.816420
68,0 days 00:00:01.735802
69,0 days 00:00:01.146017
70,0 days 00:00:00.821998
71,0 days 00:00:01.266536
72,0 days 00:00:02.025479
73,0 days 00:00:01.404048
74,0 days 00:00:02.103520
