,time
0,0 days 00:00:03.604152
1,0 days 00:00:00.953038
2,0 days 00:00:01.000373
3,0 days 00:00:02.434173
4,0 days 00:00:01.873727
5,0 days 00:00:01.646817
6,0 days 00:00:00.878471
7,0 days 00:00:00.982893
8,0 days 00:00:01.646363
9,0 days 00:00:00.919861
10,0 days 00:00:00.925430
11,0 days 00:00:01.897413
12,0 days 00:00:04.899524
13,0 days 00:00:00.948392
14,0 days 00:00:01.125027
15,0 days 00:00:02.089439
16,0 days 00:00:01.007473
17,0 days 00:00:00.926423
18,0 days 00:00:02.397883
19,0 days 00:00:02.391913
20,0 days 00:00:00.851584
21,0 days 00:00:01.488924
22,0 days 00:00:00.902555
23,0 days 00:00:01.644347
24,0 days 00:00:00.879312
25,0 days 00:00:02.804050
26,0 days 00:00:00.824847
27,0 days 00:00:01.707714
28,0 days 00:00:00.925961
29,0 days 00:00:00.939706
30,0 days 00:00:02.169533
31,0 days 00:00:02.037429
32,0 days 00:00:00.819522
33,0 days 00:00:01.916492
34,0 days 00:00:00.886131
35,0 days 00:00:01.695236
36,0 days 00:00:01.199874
37,0 days 00:00:00.940153
38,0 days 00:00:01.500832
39,0 days 00:00:01.619403
40,0 days 00:00:02.148525
41,0 days 00:00:00.835229
42,0 days 00:00:00.878085
43,0 days 00:00:00.947097
44,0 days 00:00:01.079375
45,0 days 00:00:01.510371
46,0 days 00:00:01.319013
47,0 days 00:00:00.924974
48,0 days 00:00:01.513771
49,0 days 00:00:01.305147
50,0 days 00:00:00.819502
51,0 days 00:00:01.061236
52,0 days 00:00:00.811187
53,0 days 00:00:02.616861
54,0 days 00:00:01.841686
55,0 days 00:00:02.384250
56,0 days 00:00:01.390176
57,0 days 00:00:03.522917
58,0 days 00:00:01.107784
59,0 days 00:00:02.785968
60,0 days 00:00:01.000257
61,0 days 00:00:01.129845
62,0 days 00:00:01.245471
63,0 days 00:00:01.459771
64,0 days 00:00:01.761372
65,0 days 00:00:02.182578
66,0 days 00:00:01.549489
67,0 days 00:00:01.538437
68,0 days 00:00:01.517028
69,0 days 00:00:00.960447
70,0 days 00:00:00.863989
71,0 days 00:00:00.836836
72,0 days 00:00:00.818620
73,0 days 00:00:00.862785
74,0 days 00:00:00.913840
