,time
0,0 days 00:00:02.661805
1,0 days 00:00:01.854703
2,0 days 00:00:01.149242
3,0 days 00:00:03.632129
4,0 days 00:00:01.158856
5,0 days 00:00:01.096114
6,0 days 00:00:01.211546
7,0 days 00:00:01.106375
8,0 days 00:00:01.681787
9,0 days 00:00:02.663870
10,0 days 00:00:02.188477
11,0 days 00:00:01.093945
12,0 days 00:00:04.045918
13,0 days 00:00:01.105108
14,0 days 00:00:01.128252
15,0 days 00:00:05.318074
16,0 days 00:00:02.878527
17,0 days 00:00:01.908648
18,0 days 00:00:01.893318
19,0 days 00:00:01.160022
20,0 days 00:00:01.277237
21,0 days 00:00:01.269463
22,0 days 00:00:01.132014
23,0 days 00:00:03.361946
24,0 days 00:00:02.394252
25,0 days 00:00:06.402266
26,0 days 00:00:01.632183
27,0 days 00:00:01.168123
28,0 days 00:00:01.204643
29,0 days 00:00:01.834699
30,0 days 00:00:01.176393
31,0 days 00:00:01.198462
32,0 days 00:00:01.201750
33,0 days 00:00:01.249266
34,0 days 00:00:01.353332
35,0 days 00:00:01.293681
36,0 days 00:00:01.428678
37,0 days 00:00:06.320271
38,0 days 00:00:01.483138
39,0 days 00:00:01.168850
40,0 days 00:00:01.186928
41,0 days 00:00:01.344573
42,0 days 00:00:01.413942
43,0 days 00:00:01.444624
44,0 days 00:00:02.667387
45,0 days 00:00:02.170283
46,0 days 00:00:03.020293
47,0 days 00:00:01.199473
48,0 days 00:00:01.196492
49,0 days 00:00:01.159261
50,0 days 00:00:05.007754
51,0 days 00:00:01.523557
52,0 days 00:00:01.145324
53,0 days 00:00:01.234455
54,0 days 00:00:01.351021
55,0 days 00:00:01.146706
56,0 days 00:00:01.350304
57,0 days 00:00:01.149705
58,0 days 00:00:01.328200
59,0 days 00:00:03.271205
60,0 days 00:00:06.033119
61,0 days 00:00:01.638395
62,0 days 00:00:01.330473
63,0 days 00:00:01.155259
64,0 days 00:00:01.147799
65,0 days 00:00:01.181529
66,0 days 00:00:05.613265
67,0 days 00:00:01.462353
68,0 days 00:00:01.325618
69,0 days 00:00:01.428585
70,0 days 00:00:01.358697
71,0 days 00:00:01.781155
72,0 days 00:00:01.167076
73,0 days 00:00:01.153007
74,0 days 00:00:01.167294
75,0 days 00:00:01.200241
76,0 days 00:00:01.335558
77,0 days 00:00:01.168241
78,0 days 00:00:01.323466
79,0 days 00:00:02.937617
80,0 days 00:00:01.194979
81,0 days 00:00:01.291185
82,0 days 00:00:01.684149
83,0 days 00:00:01.194349
84,0 days 00:00:01.199539
85,0 days 00:00:01.749449
86,0 days 00:00:01.391503
87,0 days 00:00:02.420055
88,0 days 00:00:01.295541
89,0 days 00:00:03.844272
90,0 days 00:00:01.261576
91,0 days 00:00:01.149201
92,0 days 00:00:02.007890
93,0 days 00:00:01.805651
94,0 days 00:00:01.468147
95,0 days 00:00:01.259798
96,0 days 00:00:01.321353
97,0 days 00:00:01.201942
98,0 days 00:00:01.150037
99,0 days 00:00:01.217052
100,0 days 00:00:01.190829
101,0 days 00:00:01.264581
102,0 days 00:00:01.220386
103,0 days 00:00:02.728722
104,0 days 00:00:01.589458
105,0 days 00:00:01.381321
106,0 days 00:00:01.276330
107,0 days 00:00:02.480086
108,0 days 00:00:04.992579
109,0 days 00:00:03.675793
110,0 days 00:00:01.265275
111,0 days 00:00:01.168966
112,0 days 00:00:01.314442
113,0 days 00:00:04.743683
114,0 days 00:00:01.159107
115,0 days 00:00:04.289159
116,0 days 00:00:01.941807
117,0 days 00:00:01.164893
118,0 days 00:00:01.216652
119,0 days 00:00:02.202985
120,0 days 00:00:01.220258
121,0 days 00:00:01.436952
122,0 days 00:00:09.666161
123,0 days 00:00:01.212761
124,0 days 00:00:01.294015
125,0 days 00:00:01.154736
126,0 days 00:00:01.254790
127,0 days 00:00:01.232706
128,0 days 00:00:06.726096
129,0 days 00:00:01.652101
130,0 days 00:00:02.426335
131,0 days 00:00:01.249686
132,0 days 00:00:02.192394
133,0 days 00:00:01.162092
134,0 days 00:00:01.276818
135,0 days 00:00:01.686108
136,0 days 00:00:01.157534
137,0 days 00:00:01.170931
138,0 days 00:00:01.335092
139,0 days 00:00:07.117602
140,0 days 00:00:01.223999
141,0 days 00:00:01.614523
142,0 days 00:00:03.443655
143,0 days 00:00:01.231886
144,0 days 00:00:01.296021
145,0 days 00:00:01.371261
146,0 days 00:00:01.597765
147,0 days 00:00:01.165202
148,0 days 00:00:01.163699
149,0 days 00:00:01.629899
150,0 days 00:00:07.883840
151,0 days 00:00:03.571537
152,0 days 00:00:01.087681
153,0 days 00:00:01.067988
154,0 days 00:00:01.127101
155,0 days 00:00:01.137190
156,0 days 00:00:01.217057
157,0 days 00:00:06.835930
158,0 days 00:00:01.289462
159,0 days 00:00:01.548440
160,0 days 00:00:01.457909
161,0 days 00:00:03.939594
162,0 days 00:00:01.057036
163,0 days 00:00:01.122041
164,0 days 00:00:06.382970
165,0 days 00:00:01.304146
166,0 days 00:00:01.411799
167,0 days 00:00:01.069219
168,0 days 00:00:01.295020
169,0 days 00:00:01.121130
170,0 days 00:00:01.206288
171,0 days 00:00:01.387838
172,0 days 00:00:01.081504
173,0 days 00:00:05.402995
174,0 days 00:00:01.060868
175,0 days 00:00:03.843705
176,0 days 00:00:01.318159
177,0 days 00:00:01.066630
178,0 days 00:00:01.240645
179,0 days 00:00:09.653242
180,0 days 00:00:01.067578
181,0 days 00:00:01.244374
182,0 days 00:00:01.143715
183,0 days 00:00:01.058106
184,0 days 00:00:01.066767
185,0 days 00:00:01.258562
186,0 days 00:00:01.269163
187,0 days 00:00:01.234024
188,0 days 00:00:07.096950
189,0 days 00:00:01.057088
190,0 days 00:00:01.068019
191,0 days 00:00:01.350160
192,0 days 00:00:01.139489
193,0 days 00:00:01.107649
194,0 days 00:00:01.051577
195,0 days 00:00:01.269092
196,0 days 00:00:01.340746
197,0 days 00:00:01.711890
198,0 days 00:00:01.482458
199,0 days 00:00:05.102781
200,0 days 00:00:01.107157
201,0 days 00:00:01.061944
202,0 days 00:00:01.765712
203,0 days 00:00:01.944428
204,0 days 00:00:01.054777
205,0 days 00:00:04.718751
206,0 days 00:00:01.784170
207,0 days 00:00:01.968241
208,0 days 00:00:01.991789
209,0 days 00:00:01.063940
210,0 days 00:00:01.496485
211,0 days 00:00:08.263139
212,0 days 00:00:01.883602
213,0 days 00:00:01.552033
214,0 days 00:00:13.218218
215,0 days 00:00:15.897413
216,0 days 00:00:01.257623
217,0 days 00:00:04.948707
218,0 days 00:00:02.145691
219,0 days 00:00:01.126748
220,0 days 00:00:02.100670
221,0 days 00:00:01.769526
222,0 days 00:00:26.258628
223,0 days 00:00:01.279125
224,0 days 00:00:01.063349
225,0 days 00:00:11.135154
226,0 days 00:00:01.116784
227,0 days 00:00:01.876376
228,0 days 00:00:01.378284
