,time
0,0 days 00:00:01.295388
1,0 days 00:00:02.056626
2,0 days 00:00:01.722243
3,0 days 00:00:02.535697
4,0 days 00:00:00.962455
5,0 days 00:00:00.850923
6,0 days 00:00:00.835874
7,0 days 00:00:01.134922
8,0 days 00:00:00.839634
9,0 days 00:00:01.898107
10,0 days 00:00:01.231011
11,0 days 00:00:00.911985
12,0 days 00:00:04.247308
13,0 days 00:00:01.723074
14,0 days 00:00:00.976742
15,0 days 00:00:00.833953
16,0 days 00:00:01.134436
17,0 days 00:00:03.770795
18,0 days 00:00:00.977534
19,0 days 00:00:07.361045
20,0 days 00:00:01.232354
21,0 days 00:00:05.307433
22,0 days 00:00:04.375626
23,0 days 00:00:03.068720
24,0 days 00:00:14.728216
25,0 days 00:00:01.841400
26,0 days 00:00:03.944499
27,0 days 00:00:01.419488
28,0 days 00:00:01.340654
29,0 days 00:00:00.849716
30,0 days 00:00:08.649981
31,0 days 00:00:01.675019
32,0 days 00:00:01.833796
33,0 days 00:00:01.483210
34,0 days 00:00:02.647631
35,0 days 00:00:01.895876
36,0 days 00:00:01.580835
37,0 days 00:00:01.895636
38,0 days 00:00:02.103845
39,0 days 00:00:03.688165
40,0 days 00:00:01.183095
41,0 days 00:00:00.850148
42,0 days 00:00:06.980337
43,0 days 00:00:01.079191
44,0 days 00:00:03.394440
45,0 days 00:00:05.800298
46,0 days 00:00:00.851013
47,0 days 00:00:01.374702
48,0 days 00:00:03.679806
49,0 days 00:00:07.604145
50,0 days 00:00:06.438601
51,0 days 00:00:05.552694
52,0 days 00:00:00.935080
53,0 days 00:00:01.278645
54,0 days 00:00:00.979507
55,0 days 00:00:03.396211
