,time
0,0 days 00:00:00.000188
1,0 days 00:00:00.000184
2,0 days 00:00:00.000186
3,0 days 00:00:00.000183
4,0 days 00:00:00.000188
5,0 days 00:00:00.000185
6,0 days 00:00:00.000184
7,0 days 00:00:00.000186
8,0 days 00:00:00.000183
9,0 days 00:00:00.000523
