,time
0,0 days 00:00:57.529030
1,0 days 00:00:32.279695
2,0 days 00:01:32.362013
3,0 days 00:00:44.958704
4,0 days 00:00:39.368006
5,0 days 00:00:20.758467
6,0 days 00:00:57.146454
7,0 days 00:00:43.921699
8,0 days 00:01:21.078303
9,0 days 00:01:14.977494
