,time
0,0 days 00:00:02.439410
1,0 days 00:00:02.027265
2,0 days 00:00:01.305469
3,0 days 00:00:03.005752
4,0 days 00:00:01.174722
5,0 days 00:00:01.156445
6,0 days 00:00:01.156308
7,0 days 00:00:01.201434
8,0 days 00:00:01.156540
9,0 days 00:00:05.322494
10,0 days 00:00:01.199891
11,0 days 00:00:04.756489
12,0 days 00:00:01.314191
13,0 days 00:00:01.219417
14,0 days 00:00:01.673119
15,0 days 00:00:01.194905
16,0 days 00:00:06.203322
17,0 days 00:00:06.434609
18,0 days 00:00:01.250644
19,0 days 00:00:03.412223
20,0 days 00:00:01.743921
21,0 days 00:00:01.654103
22,0 days 00:00:01.283322
23,0 days 00:00:01.694273
24,0 days 00:00:01.267447
25,0 days 00:00:01.883307
26,0 days 00:00:01.253262
27,0 days 00:00:01.181252
28,0 days 00:00:01.233215
29,0 days 00:00:01.251312
30,0 days 00:00:01.329985
31,0 days 00:00:01.171155
32,0 days 00:00:01.153886
33,0 days 00:00:03.575530
34,0 days 00:00:01.221682
35,0 days 00:00:01.303889
36,0 days 00:00:01.225371
37,0 days 00:00:08.809110
38,0 days 00:00:01.374071
39,0 days 00:00:04.226202
40,0 days 00:00:01.246409
41,0 days 00:00:04.506852
42,0 days 00:00:01.448394
43,0 days 00:00:07.969487
44,0 days 00:00:15.437247
45,0 days 00:00:01.426137
46,0 days 00:00:01.131977
47,0 days 00:00:01.085867
48,0 days 00:00:01.267655
49,0 days 00:00:01.259779
50,0 days 00:00:01.216701
51,0 days 00:00:18.021248
52,0 days 00:00:01.214228
53,0 days 00:00:08.594700
54,0 days 00:00:01.306598
55,0 days 00:00:01.077082
56,0 days 00:00:01.652215
57,0 days 00:00:01.590983
58,0 days 00:00:01.074598
59,0 days 00:00:13.486873
60,0 days 00:00:01.149595
61,0 days 00:00:01.239715
62,0 days 00:00:01.175639
63,0 days 00:00:11.443684
64,0 days 00:00:01.091070
65,0 days 00:00:01.267483
66,0 days 00:00:01.138497
67,0 days 00:00:17.438947
68,0 days 00:00:01.156063
69,0 days 00:00:09.697058
70,0 days 00:00:01.335192
71,0 days 00:00:01.168939
72,0 days 00:00:01.192757
73,0 days 00:00:17.807582
74,0 days 00:00:01.241509
75,0 days 00:00:03.451794
76,0 days 00:00:01.626162
77,0 days 00:00:01.334683
78,0 days 00:00:10.526273
79,0 days 00:00:01.134401
80,0 days 00:00:01.075902
81,0 days 00:00:01.073778
82,0 days 00:00:01.079556
83,0 days 00:00:01.263123
84,0 days 00:00:04.061246
85,0 days 00:00:01.076853
86,0 days 00:00:01.183809
87,0 days 00:00:01.217811
88,0 days 00:00:01.223591
89,0 days 00:00:12.033219
90,0 days 00:00:01.094510
91,0 days 00:00:06.916603
92,0 days 00:00:01.196033
93,0 days 00:00:01.294229
94,0 days 00:00:01.168505
95,0 days 00:00:01.361789
96,0 days 00:00:01.223131
97,0 days 00:00:01.176655
98,0 days 00:00:01.447275
99,0 days 00:00:04.271048
100,0 days 00:00:01.265811
101,0 days 00:00:02.038385
102,0 days 00:00:01.157193
103,0 days 00:00:01.158204
104,0 days 00:00:03.998768
105,0 days 00:00:01.161945
106,0 days 00:00:01.074260
107,0 days 00:00:01.294195
108,0 days 00:00:03.757972
109,0 days 00:00:05.522341
110,0 days 00:00:01.180350
111,0 days 00:00:01.076396
