,time
0,0 days 00:00:01.393214
1,0 days 00:00:00.867521
2,0 days 00:00:00.883898
3,0 days 00:00:01.500741
4,0 days 00:00:00.966758
5,0 days 00:00:00.898709
6,0 days 00:00:01.076087
7,0 days 00:00:01.004877
8,0 days 00:00:00.982299
9,0 days 00:00:01.317876
10,0 days 00:00:00.945801
11,0 days 00:00:01.060067
12,0 days 00:00:00.934008
13,0 days 00:00:00.994663
14,0 days 00:00:01.057902
15,0 days 00:00:01.279265
16,0 days 00:00:00.855520
17,0 days 00:00:01.188432
18,0 days 00:00:00.849654
19,0 days 00:00:01.138732
20,0 days 00:00:01.084952
21,0 days 00:00:01.190963
22,0 days 00:00:01.429056
23,0 days 00:00:01.234386
24,0 days 00:00:01.022519
25,0 days 00:00:01.496283
26,0 days 00:00:01.396445
27,0 days 00:00:00.848966
28,0 days 00:00:01.132387
29,0 days 00:00:00.981462
30,0 days 00:00:00.884754
31,0 days 00:00:01.171314
32,0 days 00:00:01.027619
33,0 days 00:00:01.707928
34,0 days 00:00:01.641953
35,0 days 00:00:00.855171
36,0 days 00:00:01.220684
37,0 days 00:00:02.389336
38,0 days 00:00:01.206435
39,0 days 00:00:01.814814
40,0 days 00:00:01.025468
41,0 days 00:00:01.221480
42,0 days 00:00:00.970523
43,0 days 00:00:01.060456
44,0 days 00:00:01.380040
45,0 days 00:00:00.849901
46,0 days 00:00:01.034746
47,0 days 00:00:01.334636
48,0 days 00:00:01.492683
49,0 days 00:00:01.298603
50,0 days 00:00:01.147735
51,0 days 00:00:01.301495
52,0 days 00:00:00.849584
53,0 days 00:00:01.330763
54,0 days 00:00:01.380572
55,0 days 00:00:01.517715
