,time
0,0 days 00:00:00.000119
1,0 days 00:00:00.000104
2,0 days 00:00:00.000105
3,0 days 00:00:00.000107
4,0 days 00:00:00.000108
5,0 days 00:00:00.000108
6,0 days 00:00:00.000106
7,0 days 00:00:00.000104
8,0 days 00:00:00.000108
9,0 days 00:00:00.000110
