,time
0,0 days 00:00:02.402286
1,0 days 00:00:01.772452
2,0 days 00:00:00.941092
3,0 days 00:00:01.116046
4,0 days 00:00:01.649560
5,0 days 00:00:01.330087
6,0 days 00:00:03.012605
7,0 days 00:00:02.747973
8,0 days 00:00:01.625278
9,0 days 00:00:00.963277
10,0 days 00:00:01.046540
11,0 days 00:00:00.957099
12,0 days 00:00:01.062482
13,0 days 00:00:00.998021
14,0 days 00:00:00.993835
15,0 days 00:00:01.027193
16,0 days 00:00:01.429006
17,0 days 00:00:01.349022
18,0 days 00:00:01.544072
19,0 days 00:00:00.956943
20,0 days 00:00:01.830958
21,0 days 00:00:01.095955
22,0 days 00:00:03.779032
23,0 days 00:00:01.043589
24,0 days 00:00:02.861701
25,0 days 00:00:01.008506
26,0 days 00:00:02.029818
27,0 days 00:00:03.759000
28,0 days 00:00:01.026465
29,0 days 00:00:01.112753
30,0 days 00:00:01.656350
31,0 days 00:00:01.329077
32,0 days 00:00:02.026394
33,0 days 00:00:00.920885
34,0 days 00:00:03.079436
35,0 days 00:00:01.280707
36,0 days 00:00:01.380760
37,0 days 00:00:01.714467
38,0 days 00:00:01.223877
39,0 days 00:00:02.034433
40,0 days 00:00:01.072587
41,0 days 00:00:01.800150
42,0 days 00:00:00.941477
43,0 days 00:00:02.415645
44,0 days 00:00:01.033319
45,0 days 00:00:01.328258
46,0 days 00:00:02.624890
47,0 days 00:00:01.240258
48,0 days 00:00:01.386055
49,0 days 00:00:01.172866
50,0 days 00:00:01.676356
51,0 days 00:00:01.204281
52,0 days 00:00:01.000070
53,0 days 00:00:01.171623
54,0 days 00:00:02.169706
55,0 days 00:00:02.150782
