,time
0,0 days 00:00:02.203205
1,0 days 00:00:01.087437
2,0 days 00:00:00.925375
3,0 days 00:00:01.054379
4,0 days 00:00:01.155941
5,0 days 00:00:01.875067
6,0 days 00:00:01.599616
7,0 days 00:00:01.233496
8,0 days 00:00:02.920904
9,0 days 00:00:01.075359
10,0 days 00:00:00.876903
11,0 days 00:00:00.878152
12,0 days 00:00:01.150442
13,0 days 00:00:01.108691
14,0 days 00:00:00.926168
15,0 days 00:00:00.956737
16,0 days 00:00:02.265417
17,0 days 00:00:01.760175
18,0 days 00:00:03.617702
19,0 days 00:00:01.682339
20,0 days 00:00:00.846727
21,0 days 00:00:01.021002
22,0 days 00:00:01.042836
23,0 days 00:00:01.249480
24,0 days 00:00:01.712657
25,0 days 00:00:00.867144
26,0 days 00:00:01.011701
27,0 days 00:00:01.125552
28,0 days 00:00:01.151846
29,0 days 00:00:02.051433
30,0 days 00:00:01.521814
31,0 days 00:00:01.364521
32,0 days 00:00:02.087130
33,0 days 00:00:00.959317
34,0 days 00:00:01.422846
35,0 days 00:00:01.398812
36,0 days 00:00:02.424543
37,0 days 00:00:01.313412
38,0 days 00:00:02.213578
39,0 days 00:00:01.593858
40,0 days 00:00:00.846240
41,0 days 00:00:01.166667
42,0 days 00:00:01.616376
43,0 days 00:00:02.215706
44,0 days 00:00:01.861334
45,0 days 00:00:01.717625
46,0 days 00:00:01.359734
47,0 days 00:00:01.119126
48,0 days 00:00:01.942252
49,0 days 00:00:01.216985
50,0 days 00:00:00.943217
51,0 days 00:00:00.911087
52,0 days 00:00:01.357969
53,0 days 00:00:03.460092
54,0 days 00:00:02.696915
55,0 days 00:00:01.956568
