,time
0,0 days 00:00:01.845887
1,0 days 00:00:02.205333
2,0 days 00:00:03.101272
3,0 days 00:00:00.901318
4,0 days 00:00:01.549337
5,0 days 00:00:02.191226
6,0 days 00:00:03.409024
7,0 days 00:00:01.363349
8,0 days 00:00:01.792895
9,0 days 00:00:01.103984
10,0 days 00:00:01.050231
11,0 days 00:00:01.975836
12,0 days 00:00:02.562362
13,0 days 00:00:04.157316
14,0 days 00:00:02.940521
15,0 days 00:00:01.225745
16,0 days 00:00:02.846763
17,0 days 00:00:01.429772
18,0 days 00:00:03.184869
19,0 days 00:00:02.347522
20,0 days 00:00:01.020724
21,0 days 00:00:01.042872
22,0 days 00:00:02.961071
23,0 days 00:00:01.819260
24,0 days 00:00:01.932637
25,0 days 00:00:00.960514
26,0 days 00:00:01.551295
27,0 days 00:00:03.223675
28,0 days 00:00:01.500244
29,0 days 00:00:00.878609
30,0 days 00:00:01.603469
31,0 days 00:00:02.213137
32,0 days 00:00:01.417481
33,0 days 00:00:01.163637
34,0 days 00:00:02.979802
35,0 days 00:00:01.303931
36,0 days 00:00:02.577877
37,0 days 00:00:02.792394
38,0 days 00:00:01.599679
39,0 days 00:00:02.741980
40,0 days 00:00:01.752421
41,0 days 00:00:01.142287
42,0 days 00:00:01.706490
43,0 days 00:00:02.904396
44,0 days 00:00:03.047049
45,0 days 00:00:02.439452
46,0 days 00:00:01.084989
47,0 days 00:00:01.420847
48,0 days 00:00:01.622531
49,0 days 00:00:02.489363
50,0 days 00:00:00.912694
51,0 days 00:00:01.565133
52,0 days 00:00:01.274667
53,0 days 00:00:01.207665
54,0 days 00:00:01.407097
55,0 days 00:00:02.581559
56,0 days 00:00:02.870417
57,0 days 00:00:01.406749
58,0 days 00:00:00.997122
59,0 days 00:00:01.180797
60,0 days 00:00:03.839108
61,0 days 00:00:01.505403
62,0 days 00:00:01.523746
63,0 days 00:00:01.207138
64,0 days 00:00:01.756117
65,0 days 00:00:01.836790
66,0 days 00:00:01.077164
67,0 days 00:00:00.962349
68,0 days 00:00:02.581215
69,0 days 00:00:02.019918
70,0 days 00:00:02.815973
71,0 days 00:00:01.242861
72,0 days 00:00:04.062860
73,0 days 00:00:02.992834
74,0 days 00:00:01.031274
