,time
0,0 days 00:00:00.000169
1,0 days 00:00:00.000172
2,0 days 00:00:00.000171
3,0 days 00:00:00.000170
4,0 days 00:00:00.000169
5,0 days 00:00:00.000168
6,0 days 00:00:00.000168
7,0 days 00:00:00.000168
8,0 days 00:00:00.000169
9,0 days 00:00:00.000172
