,time
0,0 days 00:00:06.510622
1,0 days 00:00:06.541102
2,0 days 00:00:07.140771
3,0 days 00:00:07.294690
4,0 days 00:00:08.634823
5,0 days 00:00:06.382218
6,0 days 00:00:06.449468
7,0 days 00:00:06.644365
8,0 days 00:00:06.423530
9,0 days 00:00:07.204513
