,time
0,0 days 00:00:01.069375
1,0 days 00:00:00.862473
2,0 days 00:00:00.831417
3,0 days 00:00:01.102185
4,0 days 00:00:00.897172
5,0 days 00:00:00.940461
6,0 days 00:00:03.698499
7,0 days 00:00:01.097664
8,0 days 00:00:01.053289
9,0 days 00:00:00.976303
10,0 days 00:00:02.974028
11,0 days 00:00:01.162042
12,0 days 00:00:00.830508
13,0 days 00:00:01.844361
14,0 days 00:00:02.032912
15,0 days 00:00:00.922336
16,0 days 00:00:01.020112
17,0 days 00:00:01.003410
18,0 days 00:00:06.071453
19,0 days 00:00:00.954564
20,0 days 00:00:01.173212
21,0 days 00:00:01.007126
22,0 days 00:00:01.064057
23,0 days 00:00:02.365311
24,0 days 00:00:00.968530
25,0 days 00:00:04.056929
26,0 days 00:00:01.849047
27,0 days 00:00:00.970174
28,0 days 00:00:01.190555
29,0 days 00:00:01.360963
30,0 days 00:00:04.837042
31,0 days 00:00:00.935683
32,0 days 00:00:01.001482
33,0 days 00:00:01.456581
34,0 days 00:00:01.063991
35,0 days 00:00:01.016309
36,0 days 00:00:01.067860
37,0 days 00:00:05.306753
38,0 days 00:00:01.059878
39,0 days 00:00:04.195282
40,0 days 00:00:01.098340
41,0 days 00:00:01.226382
42,0 days 00:00:03.034872
43,0 days 00:00:01.290380
44,0 days 00:00:01.701641
45,0 days 00:00:01.321318
46,0 days 00:00:01.050083
47,0 days 00:00:01.216168
48,0 days 00:00:01.270488
49,0 days 00:00:01.098062
50,0 days 00:00:00.889439
51,0 days 00:00:00.880172
52,0 days 00:00:00.986320
53,0 days 00:00:00.921728
54,0 days 00:00:01.173254
55,0 days 00:00:02.427533
