,time
0,0 days 00:00:31.004192
1,0 days 00:00:27.854637
2,0 days 00:00:41.774002
3,0 days 00:00:27.843724
4,0 days 00:00:29.108434
5,0 days 00:00:26.975332
6,0 days 00:00:28.383627
7,0 days 00:00:28.213360
8,0 days 00:00:27.397909
9,0 days 00:00:27.664439
