,time
0,0 days 00:00:01.761555
1,0 days 00:00:00.823463
2,0 days 00:00:00.822093
3,0 days 00:00:00.819808
4,0 days 00:00:00.819333
5,0 days 00:00:00.819993
6,0 days 00:00:00.824682
7,0 days 00:00:00.820875
8,0 days 00:00:00.819775
9,0 days 00:00:00.819251
10,0 days 00:00:00.819568
11,0 days 00:00:00.826127
12,0 days 00:00:00.820691
13,0 days 00:00:00.819817
14,0 days 00:00:00.820997
15,0 days 00:00:00.822661
16,0 days 00:00:00.821720
17,0 days 00:00:00.820139
18,0 days 00:00:00.819093
19,0 days 00:00:00.823340
20,0 days 00:00:00.823386
21,0 days 00:00:00.821134
22,0 days 00:00:00.820610
23,0 days 00:00:00.819700
24,0 days 00:00:00.823858
25,0 days 00:00:00.821008
26,0 days 00:00:00.821928
27,0 days 00:00:00.820226
28,0 days 00:00:00.823202
29,0 days 00:00:00.821603
30,0 days 00:00:00.823501
31,0 days 00:00:00.819881
32,0 days 00:00:00.821566
33,0 days 00:00:00.824447
34,0 days 00:00:00.820520
35,0 days 00:00:00.822204
36,0 days 00:00:00.819997
37,0 days 00:00:00.824578
38,0 days 00:00:00.821887
39,0 days 00:00:00.821947
40,0 days 00:00:00.822016
41,0 days 00:00:00.824342
42,0 days 00:00:01.073295
43,0 days 00:00:00.828335
44,0 days 00:00:00.829379
45,0 days 00:00:00.830179
46,0 days 00:00:00.831282
47,0 days 00:00:00.826568
48,0 days 00:00:00.827444
49,0 days 00:00:00.828074
50,0 days 00:00:00.831912
51,0 days 00:00:00.829156
52,0 days 00:00:00.827196
53,0 days 00:00:00.826913
54,0 days 00:00:00.833090
55,0 days 00:00:00.827097
