,time
0,0 days 00:00:04.269978
1,0 days 00:00:02.850840
2,0 days 00:00:01.163825
3,0 days 00:00:00.846147
4,0 days 00:00:02.426354
5,0 days 00:00:01.193464
6,0 days 00:00:02.847444
7,0 days 00:00:01.512911
8,0 days 00:00:01.042961
9,0 days 00:00:01.502099
10,0 days 00:00:01.228030
11,0 days 00:00:00.890896
12,0 days 00:00:00.983776
13,0 days 00:00:01.381372
14,0 days 00:00:01.041798
15,0 days 00:00:01.179872
16,0 days 00:00:02.880405
17,0 days 00:00:00.798898
18,0 days 00:00:00.808124
19,0 days 00:00:04.232628
20,0 days 00:00:00.877198
21,0 days 00:00:01.647219
22,0 days 00:00:01.536179
23,0 days 00:00:01.393922
24,0 days 00:00:01.163331
25,0 days 00:00:02.060455
26,0 days 00:00:03.390907
27,0 days 00:00:00.835551
28,0 days 00:00:02.667706
29,0 days 00:00:00.800536
30,0 days 00:00:03.790178
31,0 days 00:00:02.182737
32,0 days 00:00:01.790560
33,0 days 00:00:02.207756
34,0 days 00:00:00.815426
35,0 days 00:00:02.310297
36,0 days 00:00:01.001162
37,0 days 00:00:01.286298
38,0 days 00:00:02.073855
39,0 days 00:00:00.850904
40,0 days 00:00:01.125364
41,0 days 00:00:03.043190
42,0 days 00:00:04.395113
43,0 days 00:00:04.654821
44,0 days 00:00:01.382879
45,0 days 00:00:01.012430
46,0 days 00:00:00.920293
47,0 days 00:00:01.800477
48,0 days 00:00:01.532598
49,0 days 00:00:01.152862
50,0 days 00:00:02.301387
51,0 days 00:00:01.849880
52,0 days 00:00:05.030655
53,0 days 00:00:01.350787
54,0 days 00:00:01.517512
55,0 days 00:00:00.830297
56,0 days 00:00:01.331439
57,0 days 00:00:02.215414
58,0 days 00:00:01.118766
59,0 days 00:00:01.969513
60,0 days 00:00:01.877176
61,0 days 00:00:01.138252
62,0 days 00:00:01.520009
63,0 days 00:00:00.938817
64,0 days 00:00:01.422556
65,0 days 00:00:01.848634
66,0 days 00:00:01.354430
67,0 days 00:00:01.578775
68,0 days 00:00:01.864639
69,0 days 00:00:01.968449
70,0 days 00:00:01.823742
71,0 days 00:00:01.028337
72,0 days 00:00:01.422557
73,0 days 00:00:01.002136
74,0 days 00:00:02.872115
75,0 days 00:00:01.649800
76,0 days 00:00:00.800104
77,0 days 00:00:01.768281
78,0 days 00:00:01.135310
79,0 days 00:00:00.880064
80,0 days 00:00:00.804049
81,0 days 00:00:00.830739
82,0 days 00:00:01.013887
83,0 days 00:00:01.092186
84,0 days 00:00:02.731675
85,0 days 00:00:00.831671
86,0 days 00:00:02.207187
87,0 days 00:00:06.367426
88,0 days 00:00:01.487846
89,0 days 00:00:00.937873
90,0 days 00:00:02.290892
91,0 days 00:00:01.134885
92,0 days 00:00:03.278178
93,0 days 00:00:00.801987
94,0 days 00:00:01.425433
95,0 days 00:00:00.830019
96,0 days 00:00:00.804542
97,0 days 00:00:00.816988
98,0 days 00:00:00.816650
99,0 days 00:00:01.938931
100,0 days 00:00:01.269311
101,0 days 00:00:01.070222
102,0 days 00:00:00.800008
103,0 days 00:00:00.922726
104,0 days 00:00:03.349117
105,0 days 00:00:01.201160
106,0 days 00:00:01.198789
107,0 days 00:00:00.847700
108,0 days 00:00:01.010968
109,0 days 00:00:02.446071
110,0 days 00:00:00.832470
111,0 days 00:00:04.352417
112,0 days 00:00:00.859747
113,0 days 00:00:00.935572
114,0 days 00:00:01.430029
115,0 days 00:00:01.030020
116,0 days 00:00:00.831330
117,0 days 00:00:01.359298
118,0 days 00:00:00.807426
119,0 days 00:00:01.165555
120,0 days 00:00:01.750395
121,0 days 00:00:01.833589
122,0 days 00:00:01.406248
123,0 days 00:00:02.874519
124,0 days 00:00:00.957330
125,0 days 00:00:01.285749
126,0 days 00:00:01.954709
127,0 days 00:00:03.779251
