,time
0,0 days 00:01:41.846981
1,0 days 00:01:21.029743
2,0 days 00:01:37.547203
3,0 days 00:01:40.304355
4,0 days 00:02:29.051132
5,0 days 00:01:49.996942
6,0 days 00:01:58.466698
7,0 days 00:00:48.083093
8,0 days 00:01:37.889926
9,0 days 00:01:25.533977
