,time
0,0 days 00:00:01.821295
1,0 days 00:00:02.415827
2,0 days 00:00:01.180165
3,0 days 00:00:01.398928
4,0 days 00:00:01.125884
5,0 days 00:00:04.434594
6,0 days 00:00:01.993738
7,0 days 00:00:02.641735
8,0 days 00:00:01.793955
9,0 days 00:00:01.592575
10,0 days 00:00:02.837468
11,0 days 00:00:02.412296
12,0 days 00:00:03.033524
13,0 days 00:00:01.573568
14,0 days 00:00:01.128068
15,0 days 00:00:02.214964
16,0 days 00:00:01.771838
17,0 days 00:00:01.245342
18,0 days 00:00:01.356488
19,0 days 00:00:01.930861
20,0 days 00:00:03.527023
21,0 days 00:00:01.354201
22,0 days 00:00:05.057267
23,0 days 00:00:02.869736
24,0 days 00:00:01.785581
25,0 days 00:00:04.247848
26,0 days 00:00:03.269957
27,0 days 00:00:01.098001
28,0 days 00:00:02.451120
29,0 days 00:00:04.020758
30,0 days 00:00:02.025239
31,0 days 00:00:03.271122
32,0 days 00:00:01.974457
33,0 days 00:00:02.227967
34,0 days 00:00:02.522224
35,0 days 00:00:04.214052
36,0 days 00:00:01.119263
37,0 days 00:00:01.122094
38,0 days 00:00:01.187126
39,0 days 00:00:01.378087
40,0 days 00:00:01.902456
41,0 days 00:00:01.102753
42,0 days 00:00:01.427710
43,0 days 00:00:01.255268
44,0 days 00:00:01.755992
45,0 days 00:00:01.168646
46,0 days 00:00:03.206203
47,0 days 00:00:01.627058
48,0 days 00:00:02.637738
49,0 days 00:00:01.735324
50,0 days 00:00:01.156611
51,0 days 00:00:01.436346
52,0 days 00:00:01.606895
53,0 days 00:00:01.106146
54,0 days 00:00:03.075050
55,0 days 00:00:01.354020
56,0 days 00:00:01.106429
57,0 days 00:00:01.688118
58,0 days 00:00:01.123193
59,0 days 00:00:01.179981
60,0 days 00:00:02.232924
61,0 days 00:00:01.295154
62,0 days 00:00:03.649461
63,0 days 00:00:01.219995
64,0 days 00:00:01.358698
65,0 days 00:00:03.026905
66,0 days 00:00:01.076496
67,0 days 00:00:01.477476
68,0 days 00:00:02.168983
69,0 days 00:00:01.119560
70,0 days 00:00:02.206588
71,0 days 00:00:02.284980
72,0 days 00:00:02.261175
73,0 days 00:00:01.717953
74,0 days 00:00:01.761108
75,0 days 00:00:01.821388
76,0 days 00:00:02.465879
77,0 days 00:00:01.783408
78,0 days 00:00:01.758052
79,0 days 00:00:01.591497
80,0 days 00:00:01.774963
81,0 days 00:00:01.378971
82,0 days 00:00:01.752166
83,0 days 00:00:01.431175
84,0 days 00:00:01.106698
85,0 days 00:00:01.783694
86,0 days 00:00:02.078143
87,0 days 00:00:01.612257
88,0 days 00:00:01.842568
89,0 days 00:00:01.170007
90,0 days 00:00:01.958481
91,0 days 00:00:01.968848
92,0 days 00:00:01.403300
