,time
0,0 days 00:00:00.984456
1,0 days 00:00:00.919194
2,0 days 00:00:00.811581
3,0 days 00:00:00.827665
4,0 days 00:00:00.848404
5,0 days 00:00:00.935364
6,0 days 00:00:00.813818
7,0 days 00:00:00.987971
8,0 days 00:00:00.813960
9,0 days 00:00:00.986634
10,0 days 00:00:01.199987
11,0 days 00:00:01.136704
12,0 days 00:00:01.013839
13,0 days 00:00:00.847275
14,0 days 00:00:01.149856
15,0 days 00:00:01.104075
16,0 days 00:00:00.860456
17,0 days 00:00:00.956832
18,0 days 00:00:00.967597
19,0 days 00:00:00.878644
20,0 days 00:00:00.846239
21,0 days 00:00:01.169332
22,0 days 00:00:01.097658
23,0 days 00:00:00.860058
24,0 days 00:00:01.063257
25,0 days 00:00:01.216826
26,0 days 00:00:00.866530
27,0 days 00:00:01.139534
28,0 days 00:00:00.814272
29,0 days 00:00:01.292721
30,0 days 00:00:01.012003
31,0 days 00:00:01.170165
32,0 days 00:00:00.813764
33,0 days 00:00:01.195177
34,0 days 00:00:01.058686
35,0 days 00:00:00.951712
36,0 days 00:00:00.811515
37,0 days 00:00:01.193089
38,0 days 00:00:01.329938
39,0 days 00:00:00.906911
40,0 days 00:00:01.146317
41,0 days 00:00:00.840733
42,0 days 00:00:01.007713
43,0 days 00:00:00.964593
44,0 days 00:00:00.814218
45,0 days 00:00:01.454163
46,0 days 00:00:01.178079
47,0 days 00:00:01.147342
48,0 days 00:00:01.243638
49,0 days 00:00:00.933584
50,0 days 00:00:01.589743
51,0 days 00:00:00.810157
52,0 days 00:00:01.467733
53,0 days 00:00:00.968673
54,0 days 00:00:01.362953
55,0 days 00:00:00.947146
56,0 days 00:00:01.562013
57,0 days 00:00:01.337599
58,0 days 00:00:01.807528
59,0 days 00:00:01.561946
60,0 days 00:00:00.917486
61,0 days 00:00:01.766426
62,0 days 00:00:01.762664
63,0 days 00:00:01.316010
64,0 days 00:00:01.255159
65,0 days 00:00:00.808095
66,0 days 00:00:01.013764
67,0 days 00:00:00.948552
68,0 days 00:00:01.008384
69,0 days 00:00:01.477376
70,0 days 00:00:01.398054
71,0 days 00:00:01.685915
72,0 days 00:00:01.162340
73,0 days 00:00:01.468584
74,0 days 00:00:01.360799
