,time
0,0 days 00:00:01.247390
1,0 days 00:00:00.954620
2,0 days 00:00:01.582577
3,0 days 00:00:01.220753
4,0 days 00:00:01.061227
5,0 days 00:00:00.832437
6,0 days 00:00:01.657565
7,0 days 00:00:00.886035
8,0 days 00:00:00.923670
9,0 days 00:00:02.904285
10,0 days 00:00:05.085595
11,0 days 00:00:00.972111
12,0 days 00:00:12.412800
13,0 days 00:00:00.925942
14,0 days 00:00:01.562369
15,0 days 00:00:09.527380
16,0 days 00:00:00.825432
17,0 days 00:00:01.077401
18,0 days 00:00:14.125002
19,0 days 00:00:01.518530
20,0 days 00:00:01.479768
21,0 days 00:00:08.555296
22,0 days 00:00:07.120396
23,0 days 00:00:04.491483
24,0 days 00:00:09.775751
25,0 days 00:00:00.809446
26,0 days 00:00:01.384221
27,0 days 00:00:03.663216
28,0 days 00:00:00.882309
29,0 days 00:00:01.204649
30,0 days 00:00:01.231608
31,0 days 00:00:01.183473
32,0 days 00:00:03.287786
33,0 days 00:00:00.805047
34,0 days 00:00:10.393552
35,0 days 00:00:01.262597
36,0 days 00:00:00.959518
37,0 days 00:00:05.030105
38,0 days 00:00:01.071499
39,0 days 00:00:00.851518
40,0 days 00:00:01.217303
41,0 days 00:00:00.848190
42,0 days 00:00:01.067323
43,0 days 00:00:01.262129
44,0 days 00:00:16.788905
45,0 days 00:00:00.817783
46,0 days 00:00:00.969512
47,0 days 00:00:00.824625
48,0 days 00:00:01.144877
49,0 days 00:00:01.578747
50,0 days 00:00:01.031296
51,0 days 00:00:01.100007
52,0 days 00:00:01.413319
53,0 days 00:00:00.804094
54,0 days 00:00:00.818785
55,0 days 00:00:01.290427
56,0 days 00:00:04.372135
57,0 days 00:00:01.093565
58,0 days 00:00:30.465898
59,0 days 00:00:26.543835
60,0 days 00:00:04.574351
61,0 days 00:00:03.930453
62,0 days 00:00:00.973348
63,0 days 00:00:01.077224
64,0 days 00:00:00.945346
65,0 days 00:00:00.910801
66,0 days 00:00:19.043884
67,0 days 00:00:00.867261
68,0 days 00:00:01.064351
69,0 days 00:00:00.808920
70,0 days 00:00:03.750333
71,0 days 00:00:00.804044
72,0 days 00:00:00.970282
73,0 days 00:00:00.807631
74,0 days 00:00:02.058869
