,time
0,0 days 00:00:03.203528
1,0 days 00:00:00.950620
2,0 days 00:00:02.793920
3,0 days 00:00:01.757540
4,0 days 00:00:01.090412
5,0 days 00:00:01.473772
6,0 days 00:00:02.007118
7,0 days 00:00:01.606642
8,0 days 00:00:04.439962
9,0 days 00:00:01.524263
10,0 days 00:00:01.236605
11,0 days 00:00:01.540691
12,0 days 00:00:01.622408
13,0 days 00:00:02.012338
14,0 days 00:00:01.321276
15,0 days 00:00:01.722249
16,0 days 00:00:02.132280
17,0 days 00:00:01.086309
18,0 days 00:00:01.361252
19,0 days 00:00:00.918352
20,0 days 00:00:01.034387
21,0 days 00:00:00.952756
22,0 days 00:00:01.208751
23,0 days 00:00:01.088237
24,0 days 00:00:02.028499
25,0 days 00:00:02.665782
26,0 days 00:00:01.929470
27,0 days 00:00:01.170738
28,0 days 00:00:01.204676
29,0 days 00:00:01.989791
30,0 days 00:00:02.358013
31,0 days 00:00:01.226126
32,0 days 00:00:01.993057
33,0 days 00:00:00.968642
34,0 days 00:00:01.302613
35,0 days 00:00:04.835278
36,0 days 00:00:01.793301
37,0 days 00:00:02.116292
38,0 days 00:00:02.479490
39,0 days 00:00:02.228548
40,0 days 00:00:02.303651
41,0 days 00:00:00.903037
42,0 days 00:00:01.422068
43,0 days 00:00:01.931443
44,0 days 00:00:01.492344
45,0 days 00:00:01.220937
46,0 days 00:00:01.201678
47,0 days 00:00:01.042546
48,0 days 00:00:03.598540
49,0 days 00:00:01.388466
50,0 days 00:00:02.443729
51,0 days 00:00:02.190618
52,0 days 00:00:01.941482
53,0 days 00:00:02.328203
54,0 days 00:00:05.976713
55,0 days 00:00:01.612413
56,0 days 00:00:01.357199
57,0 days 00:00:02.214332
58,0 days 00:00:02.629621
59,0 days 00:00:01.612233
60,0 days 00:00:05.483683
61,0 days 00:00:03.436037
62,0 days 00:00:00.952222
63,0 days 00:00:04.035791
64,0 days 00:00:01.008361
65,0 days 00:00:01.759609
66,0 days 00:00:03.534424
67,0 days 00:00:01.539928
68,0 days 00:00:01.428618
69,0 days 00:00:01.137250
70,0 days 00:00:02.126904
71,0 days 00:00:02.160083
72,0 days 00:00:00.952056
73,0 days 00:00:02.256181
74,0 days 00:00:01.858363
