,time
0,0 days 00:00:04.128936
1,0 days 00:00:01.144687
2,0 days 00:00:01.797124
3,0 days 00:00:01.454921
4,0 days 00:00:02.816100
5,0 days 00:00:01.164556
6,0 days 00:00:01.209979
7,0 days 00:00:03.456462
8,0 days 00:00:01.125508
9,0 days 00:00:01.123942
10,0 days 00:00:01.265785
11,0 days 00:00:02.752527
12,0 days 00:00:01.197253
13,0 days 00:00:01.212234
14,0 days 00:00:01.200732
15,0 days 00:00:01.214037
16,0 days 00:00:01.057991
17,0 days 00:00:01.120517
18,0 days 00:00:02.144063
19,0 days 00:00:01.347879
20,0 days 00:00:01.237585
21,0 days 00:00:01.376013
22,0 days 00:00:01.183316
23,0 days 00:00:01.054395
24,0 days 00:00:01.176587
25,0 days 00:00:02.673910
26,0 days 00:00:01.286728
27,0 days 00:00:01.457748
28,0 days 00:00:01.055974
29,0 days 00:00:01.191753
30,0 days 00:00:01.386872
31,0 days 00:00:05.303379
32,0 days 00:00:02.663845
33,0 days 00:00:01.819403
34,0 days 00:00:02.515628
35,0 days 00:00:02.079536
36,0 days 00:00:01.399074
37,0 days 00:00:01.116646
38,0 days 00:00:02.313069
39,0 days 00:00:01.084491
40,0 days 00:00:01.513977
41,0 days 00:00:01.273922
42,0 days 00:00:03.807113
43,0 days 00:00:01.536593
44,0 days 00:00:01.363941
45,0 days 00:00:03.020869
46,0 days 00:00:01.930759
47,0 days 00:00:01.145177
48,0 days 00:00:11.270528
49,0 days 00:00:01.338112
50,0 days 00:00:03.192115
51,0 days 00:00:08.442261
52,0 days 00:00:01.295042
53,0 days 00:00:01.386591
54,0 days 00:00:01.461733
55,0 days 00:00:04.622346
56,0 days 00:00:04.549745
57,0 days 00:00:01.163875
58,0 days 00:00:01.901821
59,0 days 00:00:05.405809
60,0 days 00:00:01.499532
61,0 days 00:00:03.725988
62,0 days 00:00:01.063018
63,0 days 00:00:01.094909
64,0 days 00:00:06.032702
65,0 days 00:00:06.012114
66,0 days 00:00:01.184214
67,0 days 00:00:01.929448
68,0 days 00:00:05.265624
69,0 days 00:00:01.101103
70,0 days 00:00:03.455401
71,0 days 00:00:01.645109
72,0 days 00:00:01.417472
73,0 days 00:00:01.467209
74,0 days 00:00:01.902549
75,0 days 00:00:02.488214
76,0 days 00:00:04.428017
77,0 days 00:00:01.235078
78,0 days 00:00:05.508625
79,0 days 00:00:07.765491
80,0 days 00:00:01.066930
81,0 days 00:00:01.058331
82,0 days 00:00:01.334457
83,0 days 00:00:01.607484
84,0 days 00:00:01.805102
85,0 days 00:00:01.059182
86,0 days 00:00:01.056273
87,0 days 00:00:06.336332
88,0 days 00:00:01.087389
89,0 days 00:00:01.104415
90,0 days 00:00:01.506454
91,0 days 00:00:07.337726
92,0 days 00:00:06.277078
93,0 days 00:00:01.325120
94,0 days 00:00:01.358163
95,0 days 00:00:01.243050
96,0 days 00:00:06.460498
97,0 days 00:00:01.245535
98,0 days 00:00:01.383214
99,0 days 00:00:01.058592
100,0 days 00:00:01.262269
101,0 days 00:00:01.069776
102,0 days 00:00:01.481890
103,0 days 00:00:01.062395
104,0 days 00:00:01.399862
105,0 days 00:00:01.369625
106,0 days 00:00:01.181083
107,0 days 00:00:01.119274
108,0 days 00:00:01.062252
109,0 days 00:00:01.341344
110,0 days 00:00:05.063944
111,0 days 00:00:01.302198
112,0 days 00:00:01.175864
113,0 days 00:00:01.104862
