,time
0,0 days 00:00:01.359365
1,0 days 00:00:02.485719
2,0 days 00:00:02.480943
3,0 days 00:00:04.570389
4,0 days 00:00:01.578195
5,0 days 00:00:01.600414
6,0 days 00:00:01.119953
7,0 days 00:00:02.372416
8,0 days 00:00:02.580750
9,0 days 00:00:01.562754
10,0 days 00:00:01.294661
11,0 days 00:00:02.857562
12,0 days 00:00:01.892463
13,0 days 00:00:01.128693
14,0 days 00:00:01.126376
15,0 days 00:00:02.393983
16,0 days 00:00:02.731262
17,0 days 00:00:03.023271
18,0 days 00:00:02.430989
19,0 days 00:00:02.300069
20,0 days 00:00:01.566370
21,0 days 00:00:02.365888
22,0 days 00:00:02.287697
23,0 days 00:00:01.254821
24,0 days 00:00:01.590035
25,0 days 00:00:01.484072
26,0 days 00:00:01.144253
27,0 days 00:00:01.124966
28,0 days 00:00:01.855304
29,0 days 00:00:01.145260
30,0 days 00:00:02.229190
31,0 days 00:00:02.669310
32,0 days 00:00:01.164086
33,0 days 00:00:02.270802
34,0 days 00:00:01.164329
35,0 days 00:00:01.193277
36,0 days 00:00:01.180249
37,0 days 00:00:01.224398
38,0 days 00:00:03.895160
39,0 days 00:00:01.367540
40,0 days 00:00:01.160476
41,0 days 00:00:02.016211
42,0 days 00:00:01.684482
43,0 days 00:00:02.781840
44,0 days 00:00:01.128379
45,0 days 00:00:02.495921
46,0 days 00:00:04.198983
47,0 days 00:00:02.071404
48,0 days 00:00:01.216085
49,0 days 00:00:01.279134
50,0 days 00:00:01.503456
51,0 days 00:00:02.492348
52,0 days 00:00:01.145603
53,0 days 00:00:01.130649
54,0 days 00:00:04.012497
55,0 days 00:00:01.801726
56,0 days 00:00:03.767997
57,0 days 00:00:02.752948
58,0 days 00:00:02.266471
59,0 days 00:00:01.200300
60,0 days 00:00:02.413310
61,0 days 00:00:02.380098
62,0 days 00:00:01.122636
63,0 days 00:00:04.685554
64,0 days 00:00:01.433148
65,0 days 00:00:02.122019
66,0 days 00:00:01.254554
67,0 days 00:00:02.932277
68,0 days 00:00:02.675691
69,0 days 00:00:03.580079
70,0 days 00:00:03.596149
71,0 days 00:00:01.196744
72,0 days 00:00:01.398542
73,0 days 00:00:01.160965
74,0 days 00:00:01.846941
75,0 days 00:00:01.118484
76,0 days 00:00:05.776264
77,0 days 00:00:01.382853
78,0 days 00:00:02.436477
79,0 days 00:00:01.809698
80,0 days 00:00:03.121469
81,0 days 00:00:02.032354
82,0 days 00:00:02.010323
83,0 days 00:00:02.016024
84,0 days 00:00:01.132135
85,0 days 00:00:02.408672
86,0 days 00:00:02.267511
87,0 days 00:00:02.131487
88,0 days 00:00:01.148833
89,0 days 00:00:02.407309
90,0 days 00:00:01.707176
91,0 days 00:00:01.970259
92,0 days 00:00:03.001064
93,0 days 00:00:02.340352
94,0 days 00:00:02.210571
95,0 days 00:00:02.963593
96,0 days 00:00:02.336472
97,0 days 00:00:01.141096
98,0 days 00:00:01.460627
99,0 days 00:00:01.504456
100,0 days 00:00:02.084080
101,0 days 00:00:01.614593
102,0 days 00:00:01.737106
103,0 days 00:00:01.515470
104,0 days 00:00:01.705615
105,0 days 00:00:02.670497
106,0 days 00:00:02.712259
107,0 days 00:00:03.482284
108,0 days 00:00:01.858830
109,0 days 00:00:01.580486
110,0 days 00:00:02.652456
111,0 days 00:00:02.132572
112,0 days 00:00:01.134072
113,0 days 00:00:03.466501
