,time
0,0 days 00:00:01.186611
1,0 days 00:00:01.104570
2,0 days 00:00:01.730842
3,0 days 00:00:01.713417
4,0 days 00:00:01.062463
5,0 days 00:00:01.700172
6,0 days 00:00:01.585769
7,0 days 00:00:01.010764
8,0 days 00:00:01.527996
9,0 days 00:00:01.136000
10,0 days 00:00:01.271897
11,0 days 00:00:00.974908
12,0 days 00:00:01.296449
13,0 days 00:00:00.966219
14,0 days 00:00:02.005316
15,0 days 00:00:01.561366
16,0 days 00:00:01.960272
17,0 days 00:00:01.157299
18,0 days 00:00:00.879444
19,0 days 00:00:01.169415
20,0 days 00:00:01.217252
21,0 days 00:00:02.571046
22,0 days 00:00:01.318394
23,0 days 00:00:00.943351
24,0 days 00:00:01.880780
25,0 days 00:00:02.020645
26,0 days 00:00:01.463685
27,0 days 00:00:01.397413
28,0 days 00:00:02.181427
29,0 days 00:00:00.930242
30,0 days 00:00:02.089187
31,0 days 00:00:01.726242
32,0 days 00:00:02.119459
33,0 days 00:00:01.057235
34,0 days 00:00:01.089959
35,0 days 00:00:02.812854
36,0 days 00:00:02.279973
37,0 days 00:00:01.891880
38,0 days 00:00:01.090455
39,0 days 00:00:02.532426
40,0 days 00:00:01.734310
41,0 days 00:00:01.490303
42,0 days 00:00:00.894894
43,0 days 00:00:01.538718
44,0 days 00:00:02.542806
45,0 days 00:00:01.073582
46,0 days 00:00:00.975333
47,0 days 00:00:00.878150
48,0 days 00:00:01.929921
49,0 days 00:00:01.411120
50,0 days 00:00:01.827037
51,0 days 00:00:00.960632
52,0 days 00:00:01.518904
53,0 days 00:00:01.398874
54,0 days 00:00:01.333227
55,0 days 00:00:01.313365
56,0 days 00:00:01.925506
57,0 days 00:00:01.641318
58,0 days 00:00:02.200736
59,0 days 00:00:01.088728
60,0 days 00:00:01.072323
61,0 days 00:00:02.594456
62,0 days 00:00:01.701695
63,0 days 00:00:01.200111
64,0 days 00:00:02.261855
65,0 days 00:00:01.980405
66,0 days 00:00:02.810007
67,0 days 00:00:02.119035
68,0 days 00:00:01.023462
69,0 days 00:00:01.426803
70,0 days 00:00:01.510778
71,0 days 00:00:03.231030
72,0 days 00:00:00.897143
73,0 days 00:00:02.408355
74,0 days 00:00:00.936144
75,0 days 00:00:01.412770
76,0 days 00:00:00.850173
77,0 days 00:00:01.039087
78,0 days 00:00:00.864940
79,0 days 00:00:01.061338
80,0 days 00:00:01.941724
81,0 days 00:00:01.089628
82,0 days 00:00:01.810194
83,0 days 00:00:01.190354
84,0 days 00:00:02.967755
85,0 days 00:00:01.056743
86,0 days 00:00:01.104313
87,0 days 00:00:01.497040
88,0 days 00:00:01.315433
89,0 days 00:00:01.522853
90,0 days 00:00:01.750805
91,0 days 00:00:01.809412
92,0 days 00:00:03.212301
93,0 days 00:00:00.995974
94,0 days 00:00:01.552992
95,0 days 00:00:01.551894
96,0 days 00:00:01.531909
97,0 days 00:00:02.634521
98,0 days 00:00:01.265700
99,0 days 00:00:01.748034
100,0 days 00:00:01.126804
101,0 days 00:00:01.670495
102,0 days 00:00:01.334386
103,0 days 00:00:01.561514
104,0 days 00:00:01.070619
105,0 days 00:00:01.013035
106,0 days 00:00:01.041550
107,0 days 00:00:00.899405
108,0 days 00:00:00.991333
109,0 days 00:00:01.560942
110,0 days 00:00:01.156395
111,0 days 00:00:07.551278
112,0 days 00:00:02.687539
113,0 days 00:00:01.781435
