,time
0,0 days 00:04:38.888549
1,0 days 00:00:32.105615
2,0 days 00:01:01.466098
3,0 days 00:03:21.932856
4,0 days 00:01:26.083658
5,0 days 00:00:52.560852
6,0 days 00:01:05.208688
7,0 days 00:00:53.534404
8,0 days 00:02:47.058375
9,0 days 00:01:54.148364
