,time
0,0 days 00:00:01.410245
1,0 days 00:00:01.519219
2,0 days 00:00:01.795392
3,0 days 00:00:01.053410
4,0 days 00:00:01.420883
5,0 days 00:00:02.114691
6,0 days 00:00:01.746720
7,0 days 00:00:00.855450
8,0 days 00:00:01.712876
9,0 days 00:00:01.757507
10,0 days 00:00:02.325882
11,0 days 00:00:01.088079
12,0 days 00:00:01.347800
13,0 days 00:00:01.559058
14,0 days 00:00:00.929860
15,0 days 00:00:01.011205
16,0 days 00:00:01.255426
17,0 days 00:00:01.360108
18,0 days 00:00:04.199546
19,0 days 00:00:01.457999
20,0 days 00:00:01.708927
21,0 days 00:00:01.386960
22,0 days 00:00:01.621018
23,0 days 00:00:04.064414
24,0 days 00:00:01.171601
25,0 days 00:00:01.819832
26,0 days 00:00:01.945222
27,0 days 00:00:00.961434
28,0 days 00:00:00.815510
29,0 days 00:00:02.855096
30,0 days 00:00:00.847766
31,0 days 00:00:01.260230
32,0 days 00:00:01.247926
33,0 days 00:00:01.141912
34,0 days 00:00:00.847178
35,0 days 00:00:02.078316
36,0 days 00:00:00.892923
37,0 days 00:00:01.170508
38,0 days 00:00:00.815971
39,0 days 00:00:01.927718
40,0 days 00:00:01.828409
41,0 days 00:00:01.246483
42,0 days 00:00:02.886239
43,0 days 00:00:02.496635
44,0 days 00:00:00.853508
45,0 days 00:00:01.913370
46,0 days 00:00:01.309144
47,0 days 00:00:01.482918
48,0 days 00:00:01.669670
49,0 days 00:00:00.986528
50,0 days 00:00:01.358695
51,0 days 00:00:02.264744
52,0 days 00:00:00.829542
53,0 days 00:00:02.121566
54,0 days 00:00:01.405011
55,0 days 00:00:01.698996
56,0 days 00:00:01.808943
57,0 days 00:00:02.307677
58,0 days 00:00:02.329807
59,0 days 00:00:00.927085
60,0 days 00:00:01.353871
61,0 days 00:00:00.866497
62,0 days 00:00:01.651771
63,0 days 00:00:00.814991
64,0 days 00:00:01.559915
65,0 days 00:00:02.776870
66,0 days 00:00:02.788562
67,0 days 00:00:01.296472
68,0 days 00:00:02.408451
69,0 days 00:00:01.792777
70,0 days 00:00:01.256310
71,0 days 00:00:01.391758
72,0 days 00:00:01.247545
73,0 days 00:00:01.202688
74,0 days 00:00:01.989235
