,time
0,0 days 00:00:01.030224
1,0 days 00:00:00.982003
2,0 days 00:00:00.936390
3,0 days 00:00:01.148884
4,0 days 00:00:00.956234
5,0 days 00:00:00.966355
6,0 days 00:00:01.011508
7,0 days 00:00:00.799916
8,0 days 00:00:01.018838
9,0 days 00:00:01.013037
10,0 days 00:00:00.860551
11,0 days 00:00:01.102577
12,0 days 00:00:00.799572
13,0 days 00:00:00.941710
14,0 days 00:00:00.800918
15,0 days 00:00:00.800858
16,0 days 00:00:01.164161
17,0 days 00:00:01.154179
18,0 days 00:00:01.163661
19,0 days 00:00:00.800268
20,0 days 00:00:01.603747
21,0 days 00:00:00.891606
22,0 days 00:00:01.245639
23,0 days 00:00:00.876390
24,0 days 00:00:01.512385
25,0 days 00:00:00.808556
26,0 days 00:00:00.804632
27,0 days 00:00:01.376130
28,0 days 00:00:00.952321
29,0 days 00:00:01.209669
30,0 days 00:00:01.171367
31,0 days 00:00:01.164933
32,0 days 00:00:01.163898
33,0 days 00:00:01.042377
34,0 days 00:00:00.860497
35,0 days 00:00:01.123121
36,0 days 00:00:00.954975
37,0 days 00:00:01.164090
38,0 days 00:00:01.269878
39,0 days 00:00:01.078492
40,0 days 00:00:01.315793
41,0 days 00:00:01.363880
42,0 days 00:00:00.887707
43,0 days 00:00:00.818813
44,0 days 00:00:01.225883
45,0 days 00:00:01.163458
46,0 days 00:00:00.811415
47,0 days 00:00:00.957581
48,0 days 00:00:01.274135
49,0 days 00:00:01.071026
50,0 days 00:00:01.299505
51,0 days 00:00:01.325533
52,0 days 00:00:00.828778
53,0 days 00:00:01.224924
54,0 days 00:00:00.995060
55,0 days 00:00:01.208502
56,0 days 00:00:00.988664
57,0 days 00:00:01.073313
58,0 days 00:00:01.111558
59,0 days 00:00:01.317870
60,0 days 00:00:01.382746
61,0 days 00:00:01.103472
62,0 days 00:00:00.808105
63,0 days 00:00:00.807570
64,0 days 00:00:00.816050
65,0 days 00:00:01.300781
66,0 days 00:00:01.328709
67,0 days 00:00:01.313955
68,0 days 00:00:00.814870
69,0 days 00:00:01.452350
70,0 days 00:00:01.451384
71,0 days 00:00:01.039414
72,0 days 00:00:01.098884
73,0 days 00:00:01.122184
74,0 days 00:00:01.482463
75,0 days 00:00:01.024092
76,0 days 00:00:01.437333
77,0 days 00:00:01.091369
78,0 days 00:00:01.145784
79,0 days 00:00:01.542780
80,0 days 00:00:01.603023
81,0 days 00:00:01.657056
82,0 days 00:00:01.207514
83,0 days 00:00:01.694895
84,0 days 00:00:01.927907
85,0 days 00:00:00.807755
86,0 days 00:00:01.489418
87,0 days 00:00:01.375352
88,0 days 00:00:01.841140
89,0 days 00:00:00.947684
90,0 days 00:00:01.090854
91,0 days 00:00:01.392797
92,0 days 00:00:01.206205
93,0 days 00:00:01.774304
94,0 days 00:00:01.636512
95,0 days 00:00:02.317413
96,0 days 00:00:01.671416
97,0 days 00:00:01.514897
98,0 days 00:00:01.576143
99,0 days 00:00:01.935908
100,0 days 00:00:01.884955
101,0 days 00:00:02.646610
102,0 days 00:00:02.601033
103,0 days 00:00:01.705692
104,0 days 00:00:00.813155
105,0 days 00:00:01.653680
106,0 days 00:00:01.282510
107,0 days 00:00:01.665258
108,0 days 00:00:00.954249
109,0 days 00:00:01.946538
110,0 days 00:00:02.034134
111,0 days 00:00:01.559535
112,0 days 00:00:01.138816
113,0 days 00:00:01.660656
