,time
0,0 days 00:00:00.000147
1,0 days 00:00:00.000150
2,0 days 00:00:00.000149
3,0 days 00:00:00.000148
4,0 days 00:00:00.000150
5,0 days 00:00:00.000151
6,0 days 00:00:00.000148
7,0 days 00:00:00.000150
8,0 days 00:00:00.000149
9,0 days 00:00:00.000150
