,time
0,0 days 00:00:01.359428
1,0 days 00:00:00.795562
2,0 days 00:00:00.782234
3,0 days 00:00:00.825554
4,0 days 00:00:00.889776
5,0 days 00:00:00.883646
6,0 days 00:00:01.030290
7,0 days 00:00:01.075455
8,0 days 00:00:00.796456
9,0 days 00:00:00.917378
10,0 days 00:00:01.738889
11,0 days 00:00:01.106237
12,0 days 00:00:00.810789
13,0 days 00:00:01.052375
14,0 days 00:00:00.826029
15,0 days 00:00:00.868842
16,0 days 00:00:00.927047
17,0 days 00:00:00.786965
18,0 days 00:00:00.840145
19,0 days 00:00:00.780039
20,0 days 00:00:00.781149
21,0 days 00:00:00.870251
22,0 days 00:00:00.948020
23,0 days 00:00:00.781471
24,0 days 00:00:01.120039
25,0 days 00:00:00.943258
26,0 days 00:00:00.785825
27,0 days 00:00:01.108709
28,0 days 00:00:01.581460
29,0 days 00:00:00.958279
30,0 days 00:00:00.794915
31,0 days 00:00:01.512597
32,0 days 00:00:00.841706
33,0 days 00:00:00.884363
34,0 days 00:00:00.884684
35,0 days 00:00:01.256503
36,0 days 00:00:01.105995
37,0 days 00:00:01.173040
38,0 days 00:00:01.328850
39,0 days 00:00:01.038322
40,0 days 00:00:00.901531
41,0 days 00:00:01.194997
42,0 days 00:00:01.075069
43,0 days 00:00:00.975420
44,0 days 00:00:01.777073
45,0 days 00:00:01.019190
46,0 days 00:00:00.884027
47,0 days 00:00:01.389651
48,0 days 00:00:00.905153
49,0 days 00:00:00.900705
50,0 days 00:00:01.403865
51,0 days 00:00:01.313805
52,0 days 00:00:01.003000
53,0 days 00:00:00.892821
54,0 days 00:00:00.886204
55,0 days 00:00:01.356261
56,0 days 00:00:01.049216
57,0 days 00:00:01.245616
58,0 days 00:00:00.783091
59,0 days 00:00:01.195334
60,0 days 00:00:01.415515
61,0 days 00:00:00.816994
62,0 days 00:00:00.841508
63,0 days 00:00:01.061936
64,0 days 00:00:00.973875
65,0 days 00:00:01.163876
66,0 days 00:00:00.831369
67,0 days 00:00:01.240013
68,0 days 00:00:01.046967
69,0 days 00:00:00.915021
70,0 days 00:00:00.993899
71,0 days 00:00:00.827092
72,0 days 00:00:00.840695
73,0 days 00:00:00.855770
74,0 days 00:00:01.163062
75,0 days 00:00:01.113795
76,0 days 00:00:00.945611
77,0 days 00:00:01.373625
78,0 days 00:00:01.460548
79,0 days 00:00:01.597919
80,0 days 00:00:01.568701
81,0 days 00:00:01.123147
82,0 days 00:00:00.914038
83,0 days 00:00:00.979108
84,0 days 00:00:01.019661
85,0 days 00:00:00.782755
86,0 days 00:00:01.001291
87,0 days 00:00:00.775979
88,0 days 00:00:00.825897
89,0 days 00:00:01.353510
90,0 days 00:00:00.994605
91,0 days 00:00:01.537217
92,0 days 00:00:01.642696
93,0 days 00:00:00.782338
94,0 days 00:00:00.944557
95,0 days 00:00:01.424016
96,0 days 00:00:01.313313
97,0 days 00:00:01.183916
98,0 days 00:00:01.625105
99,0 days 00:00:00.780516
100,0 days 00:00:01.978946
101,0 days 00:00:01.214799
102,0 days 00:00:00.974934
103,0 days 00:00:01.076637
104,0 days 00:00:01.135391
105,0 days 00:00:00.789027
106,0 days 00:00:00.798137
107,0 days 00:00:01.343021
108,0 days 00:00:00.781410
109,0 days 00:00:01.267142
110,0 days 00:00:01.513619
111,0 days 00:00:01.270278
112,0 days 00:00:01.637525
113,0 days 00:00:00.783107
114,0 days 00:00:00.785933
115,0 days 00:00:01.270755
116,0 days 00:00:01.461389
117,0 days 00:00:01.177879
118,0 days 00:00:01.798574
119,0 days 00:00:01.881273
120,0 days 00:00:01.639962
121,0 days 00:00:01.770159
122,0 days 00:00:01.756497
123,0 days 00:00:01.038100
124,0 days 00:00:00.944115
125,0 days 00:00:00.780561
126,0 days 00:00:00.897770
127,0 days 00:00:01.556515
128,0 days 00:00:04.542661
129,0 days 00:00:00.781559
130,0 days 00:00:01.005416
131,0 days 00:00:00.898917
132,0 days 00:00:05.439696
133,0 days 00:00:02.415181
134,0 days 00:00:01.212876
135,0 days 00:00:02.083821
136,0 days 00:00:02.447296
137,0 days 00:00:01.183266
138,0 days 00:00:01.123747
139,0 days 00:00:02.143905
140,0 days 00:00:00.781967
141,0 days 00:00:02.798176
142,0 days 00:00:02.237060
143,0 days 00:00:01.656932
144,0 days 00:00:01.594926
145,0 days 00:00:00.935399
146,0 days 00:00:01.536058
147,0 days 00:00:00.781412
148,0 days 00:00:02.880983
149,0 days 00:00:01.661457
150,0 days 00:00:02.219781
151,0 days 00:00:01.449894
152,0 days 00:00:00.974360
153,0 days 00:00:01.681796
154,0 days 00:00:00.787643
155,0 days 00:00:01.493966
156,0 days 00:00:01.729202
157,0 days 00:00:01.194976
158,0 days 00:00:01.009493
159,0 days 00:00:01.050814
160,0 days 00:00:01.346834
161,0 days 00:00:02.556695
162,0 days 00:00:02.333948
163,0 days 00:00:04.431330
164,0 days 00:00:03.870544
165,0 days 00:00:01.599683
166,0 days 00:00:05.858153
167,0 days 00:00:01.262161
168,0 days 00:00:01.420729
169,0 days 00:00:03.497635
170,0 days 00:00:02.530982
171,0 days 00:00:02.327071
172,0 days 00:00:02.175669
173,0 days 00:00:00.982403
174,0 days 00:00:00.782664
175,0 days 00:00:00.781478
176,0 days 00:00:01.868816
177,0 days 00:00:01.599152
