,time
0,0 days 00:00:04.950857
1,0 days 00:00:04.370908
2,0 days 00:00:01.477155
3,0 days 00:00:00.901916
4,0 days 00:00:02.721974
5,0 days 00:00:01.199812
6,0 days 00:00:01.296653
7,0 days 00:00:00.989828
8,0 days 00:00:01.425776
9,0 days 00:00:01.630771
10,0 days 00:00:01.918989
11,0 days 00:00:01.131376
12,0 days 00:00:02.086781
13,0 days 00:00:05.266156
14,0 days 00:00:00.993041
15,0 days 00:00:03.031496
16,0 days 00:00:02.371356
17,0 days 00:00:01.475624
18,0 days 00:00:02.010014
19,0 days 00:00:02.221870
20,0 days 00:00:01.985023
21,0 days 00:00:03.450303
22,0 days 00:00:01.246157
23,0 days 00:00:01.382292
24,0 days 00:00:00.898567
25,0 days 00:00:01.969169
26,0 days 00:00:01.294633
27,0 days 00:00:03.807257
28,0 days 00:00:01.155816
29,0 days 00:00:01.131749
30,0 days 00:00:00.906736
31,0 days 00:00:04.553204
32,0 days 00:00:01.066546
33,0 days 00:00:01.067602
34,0 days 00:00:01.437156
35,0 days 00:00:01.769147
36,0 days 00:00:01.430076
37,0 days 00:00:00.819188
38,0 days 00:00:03.262353
39,0 days 00:00:01.197220
40,0 days 00:00:01.512533
41,0 days 00:00:02.142887
42,0 days 00:00:00.857974
43,0 days 00:00:02.099132
44,0 days 00:00:01.123592
45,0 days 00:00:01.401716
46,0 days 00:00:01.490343
47,0 days 00:00:02.475132
48,0 days 00:00:01.720528
49,0 days 00:00:02.345474
50,0 days 00:00:02.343088
51,0 days 00:00:03.681954
52,0 days 00:00:05.718500
53,0 days 00:00:01.064330
54,0 days 00:00:01.625930
55,0 days 00:00:01.507013
56,0 days 00:00:01.394148
57,0 days 00:00:02.333562
58,0 days 00:00:02.071299
59,0 days 00:00:01.676485
60,0 days 00:00:01.178778
61,0 days 00:00:01.428962
62,0 days 00:00:01.095204
63,0 days 00:00:00.883215
64,0 days 00:00:00.870104
65,0 days 00:00:01.277894
66,0 days 00:00:01.676520
67,0 days 00:00:00.804323
68,0 days 00:00:01.702048
69,0 days 00:00:01.014603
70,0 days 00:00:00.952510
71,0 days 00:00:00.844917
72,0 days 00:00:01.423651
73,0 days 00:00:00.853794
74,0 days 00:00:03.900854
75,0 days 00:00:02.826202
76,0 days 00:00:02.403652
77,0 days 00:00:01.295420
78,0 days 00:00:02.558487
79,0 days 00:00:00.818597
80,0 days 00:00:01.019929
81,0 days 00:00:02.327369
82,0 days 00:00:02.026094
83,0 days 00:00:00.974018
84,0 days 00:00:00.940613
85,0 days 00:00:01.975016
86,0 days 00:00:00.840638
87,0 days 00:00:02.694793
88,0 days 00:00:02.960460
89,0 days 00:00:01.824299
90,0 days 00:00:02.226841
91,0 days 00:00:05.963293
92,0 days 00:00:00.836793
93,0 days 00:00:03.458054
94,0 days 00:00:01.732906
95,0 days 00:00:01.111119
96,0 days 00:00:02.124499
97,0 days 00:00:01.125220
98,0 days 00:00:01.138979
