,time
0,0 days 00:00:02.419462
1,0 days 00:00:02.391370
2,0 days 00:00:01.652669
3,0 days 00:00:01.751776
4,0 days 00:00:01.415628
5,0 days 00:00:01.757111
6,0 days 00:00:01.171996
7,0 days 00:00:01.721319
8,0 days 00:00:02.408174
9,0 days 00:00:02.121425
10,0 days 00:00:03.018544
11,0 days 00:00:01.931240
12,0 days 00:00:01.784682
13,0 days 00:00:01.629385
14,0 days 00:00:03.244344
15,0 days 00:00:02.508173
16,0 days 00:00:01.177096
17,0 days 00:00:01.697712
18,0 days 00:00:01.926879
19,0 days 00:00:01.151941
20,0 days 00:00:01.122984
21,0 days 00:00:01.754566
22,0 days 00:00:01.346233
23,0 days 00:00:03.559089
24,0 days 00:00:01.403572
25,0 days 00:00:02.245741
26,0 days 00:00:01.804798
27,0 days 00:00:01.277924
28,0 days 00:00:01.468628
29,0 days 00:00:01.999731
30,0 days 00:00:02.506268
31,0 days 00:00:01.853970
32,0 days 00:00:03.103546
33,0 days 00:00:06.309217
34,0 days 00:00:02.931199
35,0 days 00:00:01.858237
36,0 days 00:00:02.051399
37,0 days 00:00:01.879557
38,0 days 00:00:02.051166
39,0 days 00:00:01.138000
40,0 days 00:00:02.034586
41,0 days 00:00:01.944812
42,0 days 00:00:01.984800
43,0 days 00:00:01.506187
44,0 days 00:00:02.929636
45,0 days 00:00:02.453332
46,0 days 00:00:03.285858
47,0 days 00:00:02.967367
48,0 days 00:00:02.122361
49,0 days 00:00:02.928916
50,0 days 00:00:01.052558
51,0 days 00:00:00.925843
52,0 days 00:00:01.593058
53,0 days 00:00:01.593629
54,0 days 00:00:02.700989
55,0 days 00:00:03.929521
