,time
0,0 days 00:00:01.785645
1,0 days 00:00:01.714848
2,0 days 00:00:02.080533
3,0 days 00:00:01.113735
4,0 days 00:00:00.999999
5,0 days 00:00:01.162713
6,0 days 00:00:01.428562
7,0 days 00:00:00.945841
8,0 days 00:00:01.295761
9,0 days 00:00:04.690890
10,0 days 00:00:04.197767
11,0 days 00:00:01.271019
12,0 days 00:00:03.512660
13,0 days 00:00:01.066938
14,0 days 00:00:01.098766
15,0 days 00:00:05.974408
16,0 days 00:00:01.194621
17,0 days 00:00:02.581779
18,0 days 00:00:01.164533
19,0 days 00:00:00.879784
20,0 days 00:00:01.097961
21,0 days 00:00:01.862539
22,0 days 00:00:03.956549
23,0 days 00:00:02.384744
24,0 days 00:00:02.448280
25,0 days 00:00:01.730304
26,0 days 00:00:01.815437
27,0 days 00:00:02.616499
28,0 days 00:00:00.942112
29,0 days 00:00:01.176037
30,0 days 00:00:01.727373
31,0 days 00:00:00.891597
32,0 days 00:00:01.024632
33,0 days 00:00:00.890313
34,0 days 00:00:01.370645
35,0 days 00:00:00.942986
36,0 days 00:00:00.924092
37,0 days 00:00:01.867505
38,0 days 00:00:02.875137
39,0 days 00:00:04.435700
40,0 days 00:00:01.666061
41,0 days 00:00:01.800713
42,0 days 00:00:01.233758
43,0 days 00:00:01.546729
44,0 days 00:00:06.906082
45,0 days 00:00:03.003399
46,0 days 00:00:01.151058
47,0 days 00:00:02.242919
48,0 days 00:00:00.992213
49,0 days 00:00:04.602541
50,0 days 00:00:01.379738
51,0 days 00:00:02.505826
52,0 days 00:00:01.128605
53,0 days 00:00:01.195090
54,0 days 00:00:01.362110
55,0 days 00:00:00.984616
56,0 days 00:00:00.892195
57,0 days 00:00:01.836219
58,0 days 00:00:01.294127
59,0 days 00:00:00.889432
60,0 days 00:00:03.530859
61,0 days 00:00:01.565899
62,0 days 00:00:00.889397
63,0 days 00:00:00.974874
64,0 days 00:00:02.331530
65,0 days 00:00:01.146598
66,0 days 00:00:01.312244
67,0 days 00:00:03.322137
68,0 days 00:00:05.098392
69,0 days 00:00:06.125547
70,0 days 00:00:01.635500
71,0 days 00:00:01.551357
72,0 days 00:00:01.210688
73,0 days 00:00:01.571581
74,0 days 00:00:01.535422
75,0 days 00:00:00.889736
76,0 days 00:00:03.473488
77,0 days 00:00:01.134452
78,0 days 00:00:00.925099
79,0 days 00:00:01.394425
80,0 days 00:00:01.076038
81,0 days 00:00:06.824135
82,0 days 00:00:00.891502
83,0 days 00:00:01.666295
84,0 days 00:00:01.701281
85,0 days 00:00:00.990274
86,0 days 00:00:01.671594
87,0 days 00:00:01.734165
88,0 days 00:00:01.128216
89,0 days 00:00:05.372362
90,0 days 00:00:03.564816
91,0 days 00:00:01.991811
92,0 days 00:00:03.033296
93,0 days 00:00:02.180607
94,0 days 00:00:00.975173
95,0 days 00:00:01.365046
96,0 days 00:00:02.430726
97,0 days 00:00:02.094115
98,0 days 00:00:01.092078
99,0 days 00:00:00.911786
100,0 days 00:00:01.297246
101,0 days 00:00:01.095755
102,0 days 00:00:01.446600
103,0 days 00:00:00.912141
104,0 days 00:00:03.209219
105,0 days 00:00:02.612488
106,0 days 00:00:01.937051
107,0 days 00:00:02.846632
108,0 days 00:00:03.706493
109,0 days 00:00:02.598408
110,0 days 00:00:01.921275
111,0 days 00:00:01.244392
112,0 days 00:00:01.334901
113,0 days 00:00:02.920583
