,time
0,0 days 00:00:25.189194
1,0 days 00:00:24.258668
2,0 days 00:00:24.936527
3,0 days 00:00:23.377168
4,0 days 00:00:28.616429
5,0 days 00:00:23.842798
6,0 days 00:00:38.593385
7,0 days 00:00:23.746289
8,0 days 00:00:42.324723
9,0 days 00:00:32.547217
