,time
0,0 days 00:00:05.607528
1,0 days 00:00:01.182742
2,0 days 00:00:03.527287
3,0 days 00:00:03.771270
4,0 days 00:00:01.347632
5,0 days 00:00:01.299765
6,0 days 00:00:01.173177
7,0 days 00:00:01.436094
8,0 days 00:00:02.542829
9,0 days 00:00:04.080037
10,0 days 00:00:02.677111
11,0 days 00:00:02.112864
12,0 days 00:00:02.088706
13,0 days 00:00:01.669442
14,0 days 00:00:02.520249
15,0 days 00:00:01.385991
16,0 days 00:00:02.227243
17,0 days 00:00:01.708387
18,0 days 00:00:01.584389
19,0 days 00:00:02.306378
20,0 days 00:00:01.384433
21,0 days 00:00:02.062553
22,0 days 00:00:02.079218
23,0 days 00:00:03.401103
24,0 days 00:00:01.167098
25,0 days 00:00:02.196781
26,0 days 00:00:02.619353
27,0 days 00:00:01.449421
28,0 days 00:00:01.801049
29,0 days 00:00:02.153934
30,0 days 00:00:01.148370
31,0 days 00:00:02.413029
32,0 days 00:00:02.170087
33,0 days 00:00:03.836556
34,0 days 00:00:03.151546
35,0 days 00:00:01.531308
36,0 days 00:00:01.641725
37,0 days 00:00:01.382542
38,0 days 00:00:01.150496
39,0 days 00:00:02.177272
40,0 days 00:00:01.810456
41,0 days 00:00:01.939694
42,0 days 00:00:01.948113
43,0 days 00:00:02.563304
44,0 days 00:00:01.150801
45,0 days 00:00:01.474377
46,0 days 00:00:02.730431
47,0 days 00:00:01.209961
48,0 days 00:00:02.856707
49,0 days 00:00:01.616036
50,0 days 00:00:02.559918
51,0 days 00:00:01.893103
52,0 days 00:00:01.289451
53,0 days 00:00:03.636918
54,0 days 00:00:02.677142
55,0 days 00:00:04.137417
56,0 days 00:00:01.810174
57,0 days 00:00:02.474365
58,0 days 00:00:01.486854
59,0 days 00:00:02.212947
60,0 days 00:00:03.674697
61,0 days 00:00:01.190138
62,0 days 00:00:01.478923
63,0 days 00:00:01.384614
64,0 days 00:00:02.071790
65,0 days 00:00:03.525317
66,0 days 00:00:02.847923
67,0 days 00:00:02.084017
68,0 days 00:00:03.927362
69,0 days 00:00:02.411665
70,0 days 00:00:02.737345
71,0 days 00:00:01.906581
72,0 days 00:00:03.278535
73,0 days 00:00:01.366774
74,0 days 00:00:01.994825
