,time
0,0 days 00:00:01.166262
1,0 days 00:00:01.752031
2,0 days 00:00:00.859289
3,0 days 00:00:00.832652
4,0 days 00:00:00.797679
5,0 days 00:00:03.707203
6,0 days 00:00:01.009525
7,0 days 00:00:01.229429
8,0 days 00:00:01.917934
9,0 days 00:00:00.813039
10,0 days 00:00:01.193472
11,0 days 00:00:02.304791
12,0 days 00:00:00.995977
13,0 days 00:00:01.482996
14,0 days 00:00:01.041206
15,0 days 00:00:01.298224
16,0 days 00:00:02.274631
17,0 days 00:00:05.147603
18,0 days 00:00:12.885429
19,0 days 00:00:01.270068
20,0 days 00:00:01.248215
21,0 days 00:00:00.952561
22,0 days 00:00:01.060752
23,0 days 00:00:01.223783
24,0 days 00:00:02.572355
25,0 days 00:00:01.078276
26,0 days 00:00:00.801959
27,0 days 00:00:00.844807
28,0 days 00:00:01.014636
29,0 days 00:00:00.836110
30,0 days 00:00:01.179826
31,0 days 00:00:05.647212
32,0 days 00:00:01.499055
33,0 days 00:00:00.803774
34,0 days 00:00:00.846594
35,0 days 00:00:01.073949
36,0 days 00:00:01.027889
37,0 days 00:00:00.889345
38,0 days 00:00:01.349922
39,0 days 00:00:03.078869
40,0 days 00:00:06.350567
41,0 days 00:00:00.799165
42,0 days 00:00:00.820300
43,0 days 00:00:00.815746
44,0 days 00:00:01.803623
45,0 days 00:00:00.858574
46,0 days 00:00:01.665034
47,0 days 00:00:00.821745
48,0 days 00:00:02.849322
49,0 days 00:00:01.922440
50,0 days 00:00:00.845076
51,0 days 00:00:05.323294
52,0 days 00:00:01.545742
53,0 days 00:00:00.921431
54,0 days 00:00:00.799546
55,0 days 00:00:03.962754
56,0 days 00:00:01.892923
57,0 days 00:00:01.468415
58,0 days 00:00:01.267218
59,0 days 00:00:03.368262
60,0 days 00:00:01.178762
61,0 days 00:00:00.812042
62,0 days 00:00:13.673014
63,0 days 00:00:03.316267
64,0 days 00:00:01.083386
65,0 days 00:00:01.281466
66,0 days 00:00:01.130071
67,0 days 00:00:01.063992
68,0 days 00:00:29.265875
69,0 days 00:00:00.931749
70,0 days 00:00:00.807944
71,0 days 00:00:01.000049
72,0 days 00:00:01.239199
73,0 days 00:00:00.809187
74,0 days 00:00:01.204180
