,time
0,0 days 00:00:02.710943
1,0 days 00:00:01.121042
2,0 days 00:00:01.733963
3,0 days 00:00:03.105789
4,0 days 00:00:01.139263
5,0 days 00:00:01.286217
6,0 days 00:00:02.131849
7,0 days 00:00:01.160789
8,0 days 00:00:02.644917
9,0 days 00:00:01.246516
10,0 days 00:00:01.208853
11,0 days 00:00:01.217551
12,0 days 00:00:01.332568
13,0 days 00:00:01.199898
14,0 days 00:00:02.101672
15,0 days 00:00:01.153433
16,0 days 00:00:01.180955
17,0 days 00:00:01.987072
18,0 days 00:00:05.035169
19,0 days 00:00:01.337342
20,0 days 00:00:02.397627
21,0 days 00:00:01.912718
22,0 days 00:00:01.221488
23,0 days 00:00:04.923368
24,0 days 00:00:01.251736
25,0 days 00:00:05.546869
26,0 days 00:00:01.197373
27,0 days 00:00:06.759783
28,0 days 00:00:01.269678
29,0 days 00:00:01.156642
30,0 days 00:00:01.303127
31,0 days 00:00:04.655811
32,0 days 00:00:01.890009
33,0 days 00:00:01.375948
34,0 days 00:00:04.212319
35,0 days 00:00:01.223707
36,0 days 00:00:01.774538
37,0 days 00:00:01.416185
38,0 days 00:00:01.469323
39,0 days 00:00:01.400774
40,0 days 00:00:04.636131
41,0 days 00:00:01.176835
42,0 days 00:00:03.999867
43,0 days 00:00:01.228216
44,0 days 00:00:05.688356
45,0 days 00:00:03.267221
46,0 days 00:00:01.154074
47,0 days 00:00:02.011702
48,0 days 00:00:05.460172
49,0 days 00:00:03.884210
50,0 days 00:00:04.409832
51,0 days 00:00:02.210929
52,0 days 00:00:04.862723
53,0 days 00:00:01.170168
54,0 days 00:00:01.974106
55,0 days 00:00:01.461335
56,0 days 00:00:01.551058
57,0 days 00:00:01.362428
58,0 days 00:00:02.419276
59,0 days 00:00:01.367375
60,0 days 00:00:04.504034
61,0 days 00:00:01.201369
62,0 days 00:00:05.414069
63,0 days 00:00:01.223822
64,0 days 00:00:04.679346
65,0 days 00:00:01.211070
66,0 days 00:00:01.316488
67,0 days 00:00:01.204969
68,0 days 00:00:04.879542
69,0 days 00:00:01.188102
70,0 days 00:00:01.172864
71,0 days 00:00:01.209313
72,0 days 00:00:01.652013
73,0 days 00:00:05.129293
74,0 days 00:00:01.178678
