,time
0,0 days 00:00:01.264349
1,0 days 00:00:01.199728
2,0 days 00:00:00.929508
3,0 days 00:00:01.119449
4,0 days 00:00:00.853680
5,0 days 00:00:00.836808
6,0 days 00:00:01.085820
7,0 days 00:00:04.741429
8,0 days 00:00:00.880675
9,0 days 00:00:00.918650
10,0 days 00:00:05.193069
11,0 days 00:00:00.912411
12,0 days 00:00:01.039502
13,0 days 00:00:01.317175
14,0 days 00:00:01.246053
15,0 days 00:00:01.276664
16,0 days 00:00:00.835629
17,0 days 00:00:02.693626
18,0 days 00:00:00.839021
19,0 days 00:00:01.233043
20,0 days 00:00:05.383219
21,0 days 00:00:01.198391
22,0 days 00:00:00.937621
23,0 days 00:00:01.199726
24,0 days 00:00:02.214150
25,0 days 00:00:01.015702
26,0 days 00:00:01.136337
27,0 days 00:00:00.832732
28,0 days 00:00:01.041229
29,0 days 00:00:00.888615
30,0 days 00:00:00.839493
31,0 days 00:00:01.016731
32,0 days 00:00:01.027985
33,0 days 00:00:14.432448
34,0 days 00:00:01.564938
35,0 days 00:00:00.844158
36,0 days 00:00:01.232935
37,0 days 00:00:05.216100
38,0 days 00:00:01.044769
39,0 days 00:00:03.095755
40,0 days 00:00:01.171999
41,0 days 00:00:01.201944
42,0 days 00:00:00.851319
43,0 days 00:00:01.008823
44,0 days 00:00:01.398084
45,0 days 00:00:01.009194
46,0 days 00:00:01.026670
47,0 days 00:00:13.524317
48,0 days 00:00:01.050154
49,0 days 00:00:02.183447
50,0 days 00:00:01.091855
51,0 days 00:00:01.028617
52,0 days 00:00:00.946434
53,0 days 00:00:01.317326
54,0 days 00:00:01.346699
55,0 days 00:00:01.074612
