,time
0,0 days 00:00:01.896063
1,0 days 00:00:02.701563
2,0 days 00:00:01.405921
3,0 days 00:00:00.854598
4,0 days 00:00:03.248001
5,0 days 00:00:01.396249
6,0 days 00:00:00.901487
7,0 days 00:00:02.747839
8,0 days 00:00:01.206833
9,0 days 00:00:00.923822
10,0 days 00:00:01.031369
11,0 days 00:00:00.999754
12,0 days 00:00:00.948620
13,0 days 00:00:00.874422
14,0 days 00:00:00.965761
15,0 days 00:00:04.143091
16,0 days 00:00:01.015111
17,0 days 00:00:03.696472
18,0 days 00:00:01.193727
19,0 days 00:00:03.007355
20,0 days 00:00:01.667133
21,0 days 00:00:00.907905
22,0 days 00:00:00.856777
23,0 days 00:00:00.965753
24,0 days 00:00:06.011229
25,0 days 00:00:00.968644
26,0 days 00:00:06.196606
27,0 days 00:00:00.870847
28,0 days 00:00:00.853916
29,0 days 00:00:00.933854
30,0 days 00:00:00.955954
31,0 days 00:00:04.782789
32,0 days 00:00:00.919682
33,0 days 00:00:00.903643
34,0 days 00:00:04.495270
35,0 days 00:00:00.861857
36,0 days 00:00:01.035404
37,0 days 00:00:00.999426
38,0 days 00:00:01.129954
39,0 days 00:00:02.008686
40,0 days 00:00:00.871373
41,0 days 00:00:02.281604
42,0 days 00:00:00.853389
43,0 days 00:00:01.087034
44,0 days 00:00:01.162881
45,0 days 00:00:00.981997
46,0 days 00:00:06.540252
47,0 days 00:00:04.987162
48,0 days 00:00:00.908302
49,0 days 00:00:00.885844
50,0 days 00:00:01.064076
51,0 days 00:00:01.207643
52,0 days 00:00:08.140493
53,0 days 00:00:07.940131
54,0 days 00:00:01.162513
55,0 days 00:00:00.854407
56,0 days 00:00:01.274474
57,0 days 00:00:00.972466
58,0 days 00:00:00.853119
59,0 days 00:00:01.015244
60,0 days 00:00:00.853432
61,0 days 00:00:00.861227
62,0 days 00:00:01.097588
63,0 days 00:00:00.886311
64,0 days 00:00:01.225307
65,0 days 00:00:01.101305
66,0 days 00:00:01.147270
67,0 days 00:00:01.066142
68,0 days 00:00:00.997667
69,0 days 00:00:01.029951
70,0 days 00:00:01.021211
71,0 days 00:00:00.855906
72,0 days 00:00:01.046760
73,0 days 00:00:00.966802
74,0 days 00:00:05.966198
75,0 days 00:00:00.853347
76,0 days 00:00:00.885000
77,0 days 00:00:01.175416
78,0 days 00:00:01.438840
79,0 days 00:00:05.463367
80,0 days 00:00:00.951796
81,0 days 00:00:06.265584
82,0 days 00:00:02.571496
83,0 days 00:00:00.942668
84,0 days 00:00:00.934921
85,0 days 00:00:03.471338
86,0 days 00:00:03.508410
87,0 days 00:00:00.923415
88,0 days 00:00:00.935194
89,0 days 00:00:01.030780
90,0 days 00:00:00.856113
91,0 days 00:00:00.952018
92,0 days 00:00:00.954646
93,0 days 00:00:01.031186
94,0 days 00:00:00.873231
95,0 days 00:00:01.093534
96,0 days 00:00:01.039640
97,0 days 00:00:01.080184
98,0 days 00:00:00.903510
99,0 days 00:00:01.078292
100,0 days 00:00:01.030207
101,0 days 00:00:01.086974
