,time
0,0 days 00:00:01.214804
1,0 days 00:00:00.865332
2,0 days 00:00:01.086406
3,0 days 00:00:00.864793
4,0 days 00:00:01.217402
5,0 days 00:00:00.854765
6,0 days 00:00:00.993586
7,0 days 00:00:01.038527
8,0 days 00:00:00.979657
9,0 days 00:00:01.047557
10,0 days 00:00:01.104415
11,0 days 00:00:11.140897
12,0 days 00:00:00.992626
13,0 days 00:00:16.064548
14,0 days 00:00:00.866373
15,0 days 00:00:00.929450
16,0 days 00:00:07.433686
17,0 days 00:00:18.623146
18,0 days 00:00:01.030957
19,0 days 00:00:01.230998
20,0 days 00:00:00.916885
21,0 days 00:00:01.157789
22,0 days 00:00:01.010845
23,0 days 00:00:04.256348
24,0 days 00:00:01.058167
25,0 days 00:00:03.920187
26,0 days 00:00:01.109988
27,0 days 00:00:01.151668
28,0 days 00:00:26.117506
29,0 days 00:00:03.586268
30,0 days 00:00:01.330358
31,0 days 00:00:00.946975
32,0 days 00:00:00.841080
33,0 days 00:00:01.310693
34,0 days 00:00:01.007702
35,0 days 00:00:02.800667
36,0 days 00:00:01.058003
37,0 days 00:00:05.978053
38,0 days 00:00:02.154729
39,0 days 00:00:01.242660
40,0 days 00:00:00.829996
41,0 days 00:00:01.154230
42,0 days 00:00:01.330383
43,0 days 00:00:01.156905
44,0 days 00:00:31.872258
45,0 days 00:00:05.175558
46,0 days 00:00:01.185097
47,0 days 00:00:22.957935
48,0 days 00:00:09.570074
49,0 days 00:00:00.995686
50,0 days 00:00:01.413307
51,0 days 00:00:01.435264
52,0 days 00:00:00.803355
53,0 days 00:00:01.314249
54,0 days 00:00:01.197934
55,0 days 00:00:00.797373
56,0 days 00:00:01.144270
57,0 days 00:00:02.115156
58,0 days 00:00:01.596164
59,0 days 00:00:01.121737
60,0 days 00:00:14.187608
61,0 days 00:00:01.107841
62,0 days 00:00:00.975858
63,0 days 00:00:13.926496
64,0 days 00:00:00.879015
65,0 days 00:00:30.699215
66,0 days 00:00:02.566943
67,0 days 00:00:00.910829
68,0 days 00:00:18.948842
69,0 days 00:00:00.898219
70,0 days 00:00:00.963394
71,0 days 00:00:01.264528
72,0 days 00:00:01.118492
73,0 days 00:00:01.322975
74,0 days 00:00:01.053234
75,0 days 00:00:00.805493
76,0 days 00:00:02.440145
77,0 days 00:00:01.252040
78,0 days 00:00:00.932363
79,0 days 00:00:01.103880
80,0 days 00:00:00.808017
81,0 days 00:00:00.806183
82,0 days 00:00:00.838695
83,0 days 00:00:01.331523
84,0 days 00:00:01.279946
85,0 days 00:00:02.053736
86,0 days 00:00:01.017168
87,0 days 00:00:01.204439
88,0 days 00:00:01.894478
89,0 days 00:00:09.297446
90,0 days 00:00:00.811426
91,0 days 00:00:03.632407
92,0 days 00:00:01.159093
93,0 days 00:00:02.363242
94,0 days 00:00:00.915041
95,0 days 00:00:01.272582
96,0 days 00:00:00.948156
97,0 days 00:00:13.238580
98,0 days 00:00:01.211422
99,0 days 00:00:01.262120
100,0 days 00:00:18.295283
101,0 days 00:00:01.071655
102,0 days 00:00:01.268248
103,0 days 00:00:19.652073
104,0 days 00:00:01.081097
105,0 days 00:00:17.093262
106,0 days 00:00:00.808692
107,0 days 00:00:01.572589
108,0 days 00:00:11.005441
109,0 days 00:00:07.165044
110,0 days 00:00:00.990344
111,0 days 00:00:13.093089
112,0 days 00:00:01.047105
113,0 days 00:00:01.233222
114,0 days 00:00:06.116137
115,0 days 00:00:01.079945
116,0 days 00:00:00.874869
117,0 days 00:00:09.762833
118,0 days 00:00:01.053204
119,0 days 00:00:01.355028
120,0 days 00:00:01.377666
121,0 days 00:00:03.404352
122,0 days 00:00:01.155025
123,0 days 00:00:02.478670
124,0 days 00:00:00.823437
125,0 days 00:00:08.366571
126,0 days 00:00:08.331130
127,0 days 00:00:01.596360
128,0 days 00:00:01.296405
129,0 days 00:00:01.016540
130,0 days 00:00:01.295308
131,0 days 00:00:04.980972
132,0 days 00:00:01.001307
133,0 days 00:00:01.063444
134,0 days 00:00:00.837920
135,0 days 00:00:08.726855
136,0 days 00:00:00.841174
137,0 days 00:00:01.124620
138,0 days 00:00:02.149738
139,0 days 00:00:01.384608
140,0 days 00:00:07.331066
141,0 days 00:00:08.042621
142,0 days 00:00:00.873924
143,0 days 00:00:01.869993
144,0 days 00:00:01.281502
145,0 days 00:00:01.274590
146,0 days 00:00:08.710206
147,0 days 00:00:04.312053
148,0 days 00:00:01.943225
149,0 days 00:00:01.349756
150,0 days 00:00:03.063372
151,0 days 00:00:01.310603
152,0 days 00:00:04.797977
153,0 days 00:00:00.992033
154,0 days 00:00:00.991667
155,0 days 00:00:01.345371
156,0 days 00:00:01.047013
157,0 days 00:00:01.372091
158,0 days 00:00:01.340728
159,0 days 00:00:03.317810
160,0 days 00:00:05.625582
161,0 days 00:00:05.161299
162,0 days 00:00:01.207437
163,0 days 00:00:01.317545
164,0 days 00:00:00.829787
165,0 days 00:00:03.712345
166,0 days 00:00:01.112538
167,0 days 00:00:03.117837
168,0 days 00:00:01.493134
169,0 days 00:00:01.267374
170,0 days 00:00:15.674673
171,0 days 00:00:02.031397
172,0 days 00:00:00.820499
173,0 days 00:00:00.964209
174,0 days 00:00:01.464638
175,0 days 00:00:01.351149
176,0 days 00:00:00.812254
177,0 days 00:00:03.505336
178,0 days 00:00:01.505303
179,0 days 00:00:08.236303
180,0 days 00:00:01.161796
181,0 days 00:00:01.441899
182,0 days 00:00:04.059674
183,0 days 00:00:03.221278
184,0 days 00:00:01.366490
185,0 days 00:00:00.807303
186,0 days 00:00:01.269466
187,0 days 00:00:07.813415
188,0 days 00:00:08.578047
189,0 days 00:00:06.981939
190,0 days 00:00:01.182497
191,0 days 00:00:05.135358
192,0 days 00:00:01.564047
193,0 days 00:00:00.878832
194,0 days 00:00:01.397443
195,0 days 00:00:00.907650
196,0 days 00:00:01.294709
197,0 days 00:00:06.777896
198,0 days 00:00:00.914982
199,0 days 00:00:01.064483
200,0 days 00:00:04.499756
201,0 days 00:00:00.868315
202,0 days 00:00:01.022305
203,0 days 00:00:07.022031
204,0 days 00:00:04.884872
205,0 days 00:00:01.368749
