,time
0,0 days 00:00:00.000294
1,0 days 00:00:00.000194
2,0 days 00:00:00.000224
3,0 days 00:00:00.000189
4,0 days 00:00:00.000187
5,0 days 00:00:00.000210
6,0 days 00:00:00.000186
7,0 days 00:00:00.000358
8,0 days 00:00:00.000225
9,0 days 00:00:00.000324
