,time
0,0 days 00:00:01.674472
1,0 days 00:00:00.928244
2,0 days 00:00:00.892279
3,0 days 00:00:01.282837
4,0 days 00:00:00.811884
5,0 days 00:00:00.872844
6,0 days 00:00:00.886910
7,0 days 00:00:01.325418
8,0 days 00:00:00.867584
9,0 days 00:00:00.913926
10,0 days 00:00:02.521602
11,0 days 00:00:01.061951
12,0 days 00:00:00.894503
13,0 days 00:00:00.874237
14,0 days 00:00:01.098507
15,0 days 00:00:01.206776
16,0 days 00:00:00.899129
17,0 days 00:00:00.899080
18,0 days 00:00:00.988524
19,0 days 00:00:00.864872
20,0 days 00:00:00.836753
21,0 days 00:00:02.828726
22,0 days 00:00:01.043835
23,0 days 00:00:01.598388
24,0 days 00:00:01.053530
25,0 days 00:00:03.837134
26,0 days 00:00:00.822430
27,0 days 00:00:02.041969
28,0 days 00:00:00.815816
29,0 days 00:00:03.620984
30,0 days 00:00:01.686045
31,0 days 00:00:01.478035
32,0 days 00:00:00.800633
33,0 days 00:00:00.942515
34,0 days 00:00:01.016841
35,0 days 00:00:03.345663
36,0 days 00:00:00.802876
37,0 days 00:00:01.035426
38,0 days 00:00:00.879875
39,0 days 00:00:01.385220
40,0 days 00:00:01.437993
41,0 days 00:00:00.819243
42,0 days 00:00:12.989455
43,0 days 00:00:00.856616
44,0 days 00:00:00.807320
45,0 days 00:00:01.599462
46,0 days 00:00:01.691668
47,0 days 00:00:01.439572
48,0 days 00:00:00.972935
49,0 days 00:00:00.849493
50,0 days 00:00:01.104796
51,0 days 00:00:00.810593
52,0 days 00:00:01.175215
53,0 days 00:00:00.819637
54,0 days 00:00:03.754414
55,0 days 00:00:01.498507
56,0 days 00:00:01.135736
57,0 days 00:00:08.165729
58,0 days 00:00:01.250368
59,0 days 00:00:01.191723
60,0 days 00:00:00.821364
61,0 days 00:00:16.673663
62,0 days 00:00:03.754463
63,0 days 00:00:01.301913
64,0 days 00:00:01.094805
65,0 days 00:00:00.809879
66,0 days 00:00:09.881250
67,0 days 00:00:00.958097
68,0 days 00:00:00.868333
69,0 days 00:00:01.132239
70,0 days 00:00:01.257355
71,0 days 00:00:01.633325
72,0 days 00:00:00.802432
73,0 days 00:00:17.075633
74,0 days 00:00:01.598965
