,time
0,0 days 00:00:01.243779
1,0 days 00:00:01.045289
2,0 days 00:00:00.876994
3,0 days 00:00:01.043484
4,0 days 00:00:00.814095
5,0 days 00:00:02.329353
6,0 days 00:00:00.813800
7,0 days 00:00:01.028483
8,0 days 00:00:00.983598
9,0 days 00:00:00.864767
10,0 days 00:00:01.089729
11,0 days 00:00:01.060431
12,0 days 00:00:00.814157
13,0 days 00:00:01.644479
14,0 days 00:00:00.848035
15,0 days 00:00:00.813694
16,0 days 00:00:00.828745
17,0 days 00:00:05.157066
18,0 days 00:00:01.869611
19,0 days 00:00:05.871374
20,0 days 00:00:00.952579
21,0 days 00:00:01.028457
22,0 days 00:00:01.249078
23,0 days 00:00:00.813914
24,0 days 00:00:01.016013
25,0 days 00:00:04.840239
26,0 days 00:00:01.415372
27,0 days 00:00:02.745333
28,0 days 00:00:01.031416
29,0 days 00:00:00.923073
30,0 days 00:00:01.121650
31,0 days 00:00:13.954733
32,0 days 00:00:02.052079
33,0 days 00:00:02.108672
34,0 days 00:00:01.369686
35,0 days 00:00:04.229168
36,0 days 00:00:07.233444
37,0 days 00:00:02.065676
38,0 days 00:00:00.938315
39,0 days 00:00:00.814364
40,0 days 00:00:03.322647
41,0 days 00:00:08.982446
42,0 days 00:00:01.188169
43,0 days 00:00:00.814696
44,0 days 00:00:05.161223
45,0 days 00:00:00.970084
46,0 days 00:00:00.999794
47,0 days 00:00:05.571657
48,0 days 00:00:01.308047
49,0 days 00:00:05.027591
50,0 days 00:00:04.196589
51,0 days 00:00:00.829898
52,0 days 00:00:00.813942
53,0 days 00:00:03.688056
54,0 days 00:00:03.983791
55,0 days 00:00:02.605408
56,0 days 00:00:01.465479
57,0 days 00:00:04.188023
58,0 days 00:00:01.500401
59,0 days 00:00:00.831835
60,0 days 00:00:03.658346
61,0 days 00:00:00.861436
62,0 days 00:00:00.994430
63,0 days 00:00:01.032520
64,0 days 00:00:06.090132
65,0 days 00:00:01.093224
66,0 days 00:00:01.035290
67,0 days 00:00:06.776231
68,0 days 00:00:00.969997
69,0 days 00:00:01.231062
70,0 days 00:00:06.582875
71,0 days 00:00:00.913712
72,0 days 00:00:07.254682
73,0 days 00:00:00.891802
74,0 days 00:00:09.804914
75,0 days 00:00:07.907870
76,0 days 00:00:03.617260
77,0 days 00:00:01.017183
78,0 days 00:00:02.283800
79,0 days 00:00:02.103638
80,0 days 00:00:04.418077
81,0 days 00:00:00.955825
82,0 days 00:00:00.922755
83,0 days 00:00:02.374381
84,0 days 00:00:04.248329
85,0 days 00:00:00.972141
86,0 days 00:00:01.603336
87,0 days 00:00:11.679177
88,0 days 00:00:01.211549
89,0 days 00:00:15.058258
90,0 days 00:00:03.502189
91,0 days 00:00:01.664041
92,0 days 00:00:15.399894
93,0 days 00:00:00.822657
94,0 days 00:00:05.831686
95,0 days 00:00:01.618016
96,0 days 00:00:19.654794
97,0 days 00:00:01.903536
98,0 days 00:00:00.817804
99,0 days 00:00:01.001175
100,0 days 00:00:19.675395
101,0 days 00:00:05.282565
102,0 days 00:00:03.756387
103,0 days 00:00:03.091735
104,0 days 00:00:04.618799
105,0 days 00:00:06.088904
106,0 days 00:00:01.021504
107,0 days 00:00:00.848282
108,0 days 00:00:00.893086
109,0 days 00:00:00.816367
110,0 days 00:00:01.145950
111,0 days 00:00:00.816700
112,0 days 00:00:00.816162
113,0 days 00:00:00.893272
114,0 days 00:00:06.665121
115,0 days 00:00:01.023193
116,0 days 00:00:05.679936
117,0 days 00:00:00.816009
118,0 days 00:00:01.525486
119,0 days 00:00:00.975506
120,0 days 00:00:01.206568
121,0 days 00:00:01.186459
122,0 days 00:00:03.722017
123,0 days 00:00:08.879397
124,0 days 00:00:01.347688
125,0 days 00:00:01.047471
126,0 days 00:00:08.616974
127,0 days 00:00:03.181359
128,0 days 00:00:00.822142
129,0 days 00:00:01.931077
130,0 days 00:00:13.796220
131,0 days 00:00:01.927496
132,0 days 00:00:00.820490
133,0 days 00:00:09.989197
134,0 days 00:00:00.814035
135,0 days 00:00:01.743578
136,0 days 00:00:01.810334
137,0 days 00:00:01.517082
138,0 days 00:00:01.193079
139,0 days 00:00:01.085991
140,0 days 00:00:01.331628
141,0 days 00:00:00.814731
142,0 days 00:00:01.014273
143,0 days 00:00:04.326493
144,0 days 00:00:02.702600
145,0 days 00:00:03.526159
146,0 days 00:00:01.722747
147,0 days 00:00:00.952511
148,0 days 00:00:01.327708
149,0 days 00:00:06.711013
150,0 days 00:00:02.788870
151,0 days 00:00:00.923408
152,0 days 00:00:00.973638
153,0 days 00:00:08.920634
154,0 days 00:00:02.896644
155,0 days 00:00:00.890883
156,0 days 00:00:00.829363
157,0 days 00:00:01.822042
158,0 days 00:00:00.852354
159,0 days 00:00:01.571684
160,0 days 00:00:01.525413
161,0 days 00:00:00.820078
162,0 days 00:00:01.095575
163,0 days 00:00:00.816331
164,0 days 00:00:00.893906
165,0 days 00:00:05.146618
166,0 days 00:00:06.122458
167,0 days 00:00:01.048133
168,0 days 00:00:00.908040
169,0 days 00:00:00.814056
170,0 days 00:00:03.505775
171,0 days 00:00:00.816374
172,0 days 00:00:22.975035
173,0 days 00:00:00.815356
174,0 days 00:00:02.473065
175,0 days 00:00:02.747061
176,0 days 00:00:11.975912
177,0 days 00:00:01.448226
178,0 days 00:00:00.952747
179,0 days 00:00:00.973977
180,0 days 00:00:05.475019
181,0 days 00:00:05.939716
182,0 days 00:00:01.264618
183,0 days 00:00:01.316221
184,0 days 00:00:01.049052
185,0 days 00:00:13.360497
186,0 days 00:00:03.165304
187,0 days 00:00:01.062879
188,0 days 00:00:04.283424
189,0 days 00:00:01.558359
190,0 days 00:00:01.667178
191,0 days 00:00:01.109675
192,0 days 00:00:07.869456
193,0 days 00:00:01.235206
194,0 days 00:00:02.363667
195,0 days 00:00:00.971506
196,0 days 00:00:00.837002
197,0 days 00:00:09.407034
198,0 days 00:00:03.141013
199,0 days 00:00:00.832270
200,0 days 00:00:01.219235
201,0 days 00:00:10.851102
202,0 days 00:00:01.390294
203,0 days 00:00:00.816371
204,0 days 00:00:01.359308
205,0 days 00:00:00.821533
206,0 days 00:00:00.817774
207,0 days 00:00:00.910144
208,0 days 00:00:00.955331
209,0 days 00:00:01.000523
210,0 days 00:00:00.978465
211,0 days 00:00:00.816745
212,0 days 00:00:03.670569
213,0 days 00:00:00.969327
214,0 days 00:00:00.942412
215,0 days 00:00:02.608370
216,0 days 00:00:01.047532
217,0 days 00:00:00.813303
218,0 days 00:00:01.024196
219,0 days 00:00:00.816657
220,0 days 00:00:01.064237
221,0 days 00:00:11.544192
222,0 days 00:00:04.247778
223,0 days 00:00:23.153834
224,0 days 00:00:00.818913
225,0 days 00:00:04.094699
226,0 days 00:00:02.762200
227,0 days 00:00:00.839093
228,0 days 00:00:02.875127
