,time
0,0 days 00:00:00.000148
1,0 days 00:00:00.000133
2,0 days 00:00:00.000127
3,0 days 00:00:00.000126
4,0 days 00:00:00.000127
5,0 days 00:00:00.000126
6,0 days 00:00:00.000138
7,0 days 00:00:00.000128
8,0 days 00:00:00.000135
9,0 days 00:00:00.000137
