,time
0,0 days 00:00:01.143482
1,0 days 00:00:01.037973
2,0 days 00:00:00.832315
3,0 days 00:00:00.832731
4,0 days 00:00:00.816383
5,0 days 00:00:01.205489
6,0 days 00:00:00.917123
7,0 days 00:00:00.815941
8,0 days 00:00:01.125835
9,0 days 00:00:00.847998
10,0 days 00:00:01.332248
11,0 days 00:00:01.158878
12,0 days 00:00:01.125292
13,0 days 00:00:00.816020
14,0 days 00:00:01.203930
15,0 days 00:00:01.225322
16,0 days 00:00:00.819087
17,0 days 00:00:00.924132
18,0 days 00:00:01.048836
19,0 days 00:00:00.822582
20,0 days 00:00:00.957033
21,0 days 00:00:00.832712
22,0 days 00:00:00.825614
23,0 days 00:00:01.086839
24,0 days 00:00:01.173345
25,0 days 00:00:00.987407
26,0 days 00:00:00.956978
27,0 days 00:00:00.847901
28,0 days 00:00:00.824369
29,0 days 00:00:01.359912
30,0 days 00:00:00.987252
31,0 days 00:00:00.956747
32,0 days 00:00:00.885429
33,0 days 00:00:01.142341
34,0 days 00:00:00.850319
35,0 days 00:00:00.848246
36,0 days 00:00:01.034684
37,0 days 00:00:01.056068
38,0 days 00:00:00.972924
39,0 days 00:00:01.234420
40,0 days 00:00:01.021013
41,0 days 00:00:01.257312
42,0 days 00:00:00.896855
43,0 days 00:00:01.204449
44,0 days 00:00:00.817078
45,0 days 00:00:00.902319
46,0 days 00:00:01.237195
47,0 days 00:00:01.126608
48,0 days 00:00:00.818198
49,0 days 00:00:01.034235
50,0 days 00:00:01.289078
51,0 days 00:00:01.268457
52,0 days 00:00:01.235741
53,0 days 00:00:00.879930
54,0 days 00:00:01.800020
55,0 days 00:00:00.864965
56,0 days 00:00:00.816981
57,0 days 00:00:00.927110
58,0 days 00:00:01.436151
59,0 days 00:00:01.102548
60,0 days 00:00:00.818022
61,0 days 00:00:00.989464
62,0 days 00:00:01.622345
63,0 days 00:00:01.024992
64,0 days 00:00:01.466303
65,0 days 00:00:00.817160
66,0 days 00:00:01.113169
67,0 days 00:00:00.824076
68,0 days 00:00:00.818021
69,0 days 00:00:01.128755
70,0 days 00:00:01.453331
71,0 days 00:00:00.832689
72,0 days 00:00:01.163283
73,0 days 00:00:00.818558
74,0 days 00:00:00.818957
