,time
0,0 days 00:00:01.531902
1,0 days 00:00:00.841805
2,0 days 00:00:00.999383
3,0 days 00:00:00.856023
4,0 days 00:00:01.075105
5,0 days 00:00:01.925339
6,0 days 00:00:01.064059
7,0 days 00:00:00.871863
8,0 days 00:00:00.878011
9,0 days 00:00:01.015951
10,0 days 00:00:00.982721
11,0 days 00:00:00.840181
12,0 days 00:00:00.879655
13,0 days 00:00:01.493485
14,0 days 00:00:01.031177
15,0 days 00:00:01.156918
16,0 days 00:00:00.926837
17,0 days 00:00:01.704690
18,0 days 00:00:03.212542
19,0 days 00:00:00.935245
20,0 days 00:00:01.005876
21,0 days 00:00:00.844253
22,0 days 00:00:01.081719
23,0 days 00:00:02.225094
24,0 days 00:00:00.972133
25,0 days 00:00:01.641286
26,0 days 00:00:00.919858
27,0 days 00:00:08.364139
28,0 days 00:00:01.682870
29,0 days 00:00:01.054669
30,0 days 00:00:01.607562
31,0 days 00:00:00.904590
32,0 days 00:00:01.030322
33,0 days 00:00:01.436402
34,0 days 00:00:05.710902
35,0 days 00:00:00.856192
36,0 days 00:00:03.958943
37,0 days 00:00:00.920326
38,0 days 00:00:01.435696
39,0 days 00:00:01.493091
40,0 days 00:00:01.126737
41,0 days 00:00:04.264858
42,0 days 00:00:01.196685
43,0 days 00:00:00.888923
44,0 days 00:00:01.828684
45,0 days 00:00:00.951405
46,0 days 00:00:01.053159
47,0 days 00:00:00.841495
48,0 days 00:00:00.983560
49,0 days 00:00:02.797482
50,0 days 00:00:01.460963
51,0 days 00:00:00.846211
52,0 days 00:00:03.204340
53,0 days 00:00:01.317538
54,0 days 00:00:00.839208
55,0 days 00:00:00.973674
56,0 days 00:00:04.271597
57,0 days 00:00:01.667452
58,0 days 00:00:00.984376
59,0 days 00:00:00.849581
60,0 days 00:00:01.245270
61,0 days 00:00:01.304663
62,0 days 00:00:00.840292
63,0 days 00:00:00.840882
64,0 days 00:00:07.674821
65,0 days 00:00:19.118497
66,0 days 00:00:01.320785
67,0 days 00:00:01.540897
68,0 days 00:00:00.876868
69,0 days 00:00:00.888214
70,0 days 00:00:04.219047
71,0 days 00:00:07.697531
72,0 days 00:00:01.332851
73,0 days 00:00:01.485420
74,0 days 00:00:01.288838
75,0 days 00:00:00.920801
76,0 days 00:00:01.317984
77,0 days 00:00:01.577419
78,0 days 00:00:23.234363
79,0 days 00:00:00.889126
80,0 days 00:00:18.300142
81,0 days 00:00:00.887913
82,0 days 00:00:00.848772
83,0 days 00:00:01.080648
84,0 days 00:00:00.919356
85,0 days 00:00:31.850680
86,0 days 00:00:18.271284
87,0 days 00:00:01.174548
88,0 days 00:00:01.285748
89,0 days 00:00:02.813337
90,0 days 00:00:01.196532
91,0 days 00:00:01.513325
92,0 days 00:00:24.096595
93,0 days 00:00:00.834634
94,0 days 00:00:00.844040
95,0 days 00:00:01.273912
96,0 days 00:00:01.014586
97,0 days 00:00:00.840780
98,0 days 00:00:00.964259
99,0 days 00:00:27.983877
100,0 days 00:00:20.735790
101,0 days 00:00:11.250766
102,0 days 00:00:01.125513
103,0 days 00:00:00.901706
104,0 days 00:00:01.436345
105,0 days 00:00:31.863504
106,0 days 00:00:01.048637
107,0 days 00:00:01.188870
108,0 days 00:00:13.989138
109,0 days 00:00:01.557691
110,0 days 00:00:04.278382
111,0 days 00:00:01.490018
112,0 days 00:00:31.805501
113,0 days 00:00:00.840244
