,time
0,0 days 00:00:00.910514
1,0 days 00:00:01.021067
2,0 days 00:00:00.896128
3,0 days 00:00:00.846767
4,0 days 00:00:01.036417
5,0 days 00:00:01.131039
6,0 days 00:00:01.843334
7,0 days 00:00:01.308735
8,0 days 00:00:00.987635
9,0 days 00:00:01.338331
10,0 days 00:00:01.290792
11,0 days 00:00:01.026265
12,0 days 00:00:00.843505
13,0 days 00:00:01.179928
14,0 days 00:00:01.147272
15,0 days 00:00:01.152099
16,0 days 00:00:01.115679
17,0 days 00:00:01.226539
18,0 days 00:00:01.452223
19,0 days 00:00:01.328084
20,0 days 00:00:01.482769
21,0 days 00:00:01.163773
22,0 days 00:00:01.337094
23,0 days 00:00:01.499068
24,0 days 00:00:01.328284
25,0 days 00:00:01.100372
26,0 days 00:00:01.242905
27,0 days 00:00:01.051745
28,0 days 00:00:01.232208
29,0 days 00:00:01.373603
30,0 days 00:00:01.658963
31,0 days 00:00:01.242807
32,0 days 00:00:01.649905
33,0 days 00:00:01.547625
34,0 days 00:00:02.827074
35,0 days 00:00:01.533274
36,0 days 00:00:01.402603
37,0 days 00:00:01.474021
38,0 days 00:00:01.295563
39,0 days 00:00:01.694609
40,0 days 00:00:01.068168
41,0 days 00:00:01.329568
42,0 days 00:00:02.639555
43,0 days 00:00:01.645442
44,0 days 00:00:01.452924
45,0 days 00:00:01.773515
46,0 days 00:00:01.298435
47,0 days 00:00:01.534648
48,0 days 00:00:01.421154
49,0 days 00:00:01.380207
50,0 days 00:00:01.027567
51,0 days 00:00:00.909708
52,0 days 00:00:01.230382
53,0 days 00:00:00.956018
54,0 days 00:00:01.379694
55,0 days 00:00:01.549077
