,time
0,0 days 00:00:03.641249
1,0 days 00:00:01.267064
2,0 days 00:00:01.390122
3,0 days 00:00:06.867762
4,0 days 00:00:01.152682
5,0 days 00:00:01.117778
6,0 days 00:00:05.777934
7,0 days 00:00:01.454356
8,0 days 00:00:01.127460
9,0 days 00:00:01.158492
10,0 days 00:00:01.309006
11,0 days 00:00:01.310406
12,0 days 00:00:10.178034
13,0 days 00:00:01.500334
14,0 days 00:00:01.119762
15,0 days 00:00:09.244482
16,0 days 00:00:02.109224
17,0 days 00:00:01.259156
18,0 days 00:00:06.705570
19,0 days 00:00:01.217524
20,0 days 00:00:01.252204
21,0 days 00:00:01.407373
22,0 days 00:00:01.167248
23,0 days 00:00:01.317362
24,0 days 00:00:01.136014
25,0 days 00:00:01.279317
26,0 days 00:00:04.106240
27,0 days 00:00:06.115940
28,0 days 00:00:01.991508
29,0 days 00:00:01.212506
30,0 days 00:00:06.439039
31,0 days 00:00:01.188467
32,0 days 00:00:01.222086
33,0 days 00:00:05.910888
34,0 days 00:00:01.121506
35,0 days 00:00:04.877110
36,0 days 00:00:02.357477
37,0 days 00:00:01.136479
38,0 days 00:00:01.210888
39,0 days 00:00:04.278486
40,0 days 00:00:01.241078
41,0 days 00:00:01.174023
42,0 days 00:00:01.144371
43,0 days 00:00:01.283916
44,0 days 00:00:01.186359
45,0 days 00:00:01.467612
46,0 days 00:00:01.429000
47,0 days 00:00:01.233232
48,0 days 00:00:07.316226
49,0 days 00:00:06.301725
50,0 days 00:00:05.149615
51,0 days 00:00:01.336317
52,0 days 00:00:06.103406
53,0 days 00:00:01.151963
54,0 days 00:00:01.327643
55,0 days 00:00:06.518551
56,0 days 00:00:03.328341
57,0 days 00:00:05.236101
58,0 days 00:00:01.429221
59,0 days 00:00:06.304717
60,0 days 00:00:05.744473
61,0 days 00:00:01.319338
62,0 days 00:00:03.005366
63,0 days 00:00:01.133679
64,0 days 00:00:01.127090
65,0 days 00:00:01.232795
66,0 days 00:00:06.783373
67,0 days 00:00:01.122127
68,0 days 00:00:01.213542
69,0 days 00:00:01.210651
70,0 days 00:00:01.122780
71,0 days 00:00:01.123879
72,0 days 00:00:01.211945
73,0 days 00:00:01.123527
74,0 days 00:00:01.635829
75,0 days 00:00:01.565709
76,0 days 00:00:01.552315
77,0 days 00:00:01.298447
78,0 days 00:00:07.208364
79,0 days 00:00:04.433757
80,0 days 00:00:01.203244
81,0 days 00:00:09.550587
82,0 days 00:00:01.193501
83,0 days 00:00:01.502549
84,0 days 00:00:01.128332
85,0 days 00:00:05.513698
86,0 days 00:00:01.126897
87,0 days 00:00:07.549966
88,0 days 00:00:01.236064
89,0 days 00:00:03.129294
90,0 days 00:00:01.390173
91,0 days 00:00:04.739623
92,0 days 00:00:06.128779
93,0 days 00:00:05.480117
94,0 days 00:00:01.307407
95,0 days 00:00:01.130223
96,0 days 00:00:01.362978
97,0 days 00:00:01.180279
98,0 days 00:00:01.361620
99,0 days 00:00:01.529160
100,0 days 00:00:02.855306
101,0 days 00:00:01.248131
102,0 days 00:00:01.933352
103,0 days 00:00:24.061848
104,0 days 00:00:01.468388
105,0 days 00:00:10.829051
106,0 days 00:00:01.338418
107,0 days 00:00:01.583640
108,0 days 00:00:16.688488
