,time
0,0 days 00:00:42.615786
1,0 days 00:01:26.211858
2,0 days 00:00:37.178640
3,0 days 00:00:13.881202
4,0 days 00:00:38.620130
5,0 days 00:00:20.498163
6,0 days 00:00:42.977370
7,0 days 00:00:38.620578
8,0 days 00:00:57.139628
9,0 days 00:00:47.979205
