,time
0,0 days 00:00:02.487386
1,0 days 00:00:00.976206
2,0 days 00:00:01.414757
3,0 days 00:00:02.064469
4,0 days 00:00:01.791695
5,0 days 00:00:01.063523
6,0 days 00:00:01.413503
7,0 days 00:00:03.746016
8,0 days 00:00:01.589089
9,0 days 00:00:01.260728
10,0 days 00:00:02.290762
11,0 days 00:00:02.043889
12,0 days 00:00:01.149745
13,0 days 00:00:01.350358
14,0 days 00:00:01.309458
15,0 days 00:00:01.519300
16,0 days 00:00:01.766245
17,0 days 00:00:01.538346
18,0 days 00:00:02.453146
19,0 days 00:00:01.520925
20,0 days 00:00:02.623078
21,0 days 00:00:01.483874
22,0 days 00:00:01.102646
23,0 days 00:00:01.733063
24,0 days 00:00:01.678339
25,0 days 00:00:02.227530
26,0 days 00:00:01.753073
27,0 days 00:00:01.963014
28,0 days 00:00:01.996007
29,0 days 00:00:02.572977
30,0 days 00:00:02.010450
31,0 days 00:00:00.949242
32,0 days 00:00:01.397980
33,0 days 00:00:01.837640
34,0 days 00:00:02.379294
35,0 days 00:00:01.384915
36,0 days 00:00:01.380387
37,0 days 00:00:03.118458
38,0 days 00:00:02.169336
39,0 days 00:00:01.843882
40,0 days 00:00:03.238704
41,0 days 00:00:01.609554
42,0 days 00:00:01.342303
43,0 days 00:00:02.986591
44,0 days 00:00:01.996600
45,0 days 00:00:01.745668
46,0 days 00:00:01.973008
47,0 days 00:00:02.410905
48,0 days 00:00:00.997095
49,0 days 00:00:03.237083
50,0 days 00:00:01.236706
51,0 days 00:00:04.113563
52,0 days 00:00:01.034712
53,0 days 00:00:01.412903
54,0 days 00:00:01.002756
55,0 days 00:00:01.997334
