,time
0,0 days 00:10:44.859537
1,0 days 00:07:21.669774
2,0 days 00:15:38.256858
3,0 days 00:15:48.267950
4,0 days 00:12:33.472240
5,0 days 00:02:44.285782
6,0 days 00:23:27.652211
7,0 days 00:07:28.704488
8,0 days 00:08:21.636745
9,0 days 00:13:31.986471
