,time
0,0 days 00:00:03.495440
1,0 days 00:00:04.146352
2,0 days 00:00:03.526603
3,0 days 00:00:03.370961
4,0 days 00:00:04.163629
5,0 days 00:00:03.629638
6,0 days 00:00:03.414274
7,0 days 00:00:04.025952
8,0 days 00:00:03.406675
9,0 days 00:00:04.198566
