,time
0,0 days 00:00:03.140367
1,0 days 00:00:01.558965
2,0 days 00:00:00.990418
3,0 days 00:00:01.032979
4,0 days 00:00:02.404746
5,0 days 00:00:02.685722
6,0 days 00:00:02.337066
7,0 days 00:00:03.976578
8,0 days 00:00:01.640950
9,0 days 00:00:02.797688
10,0 days 00:00:00.876659
11,0 days 00:00:01.014474
12,0 days 00:00:01.489578
13,0 days 00:00:02.705060
14,0 days 00:00:02.052393
15,0 days 00:00:00.957429
16,0 days 00:00:02.808398
17,0 days 00:00:00.926359
18,0 days 00:00:02.748337
19,0 days 00:00:01.140024
20,0 days 00:00:01.451494
21,0 days 00:00:02.088186
22,0 days 00:00:01.024712
23,0 days 00:00:01.006907
24,0 days 00:00:02.534140
25,0 days 00:00:01.298335
26,0 days 00:00:01.727384
27,0 days 00:00:01.238994
28,0 days 00:00:00.907410
29,0 days 00:00:02.179695
30,0 days 00:00:00.892964
31,0 days 00:00:01.440539
32,0 days 00:00:01.191636
33,0 days 00:00:04.091513
34,0 days 00:00:01.361467
35,0 days 00:00:01.803973
36,0 days 00:00:01.322656
37,0 days 00:00:01.852929
38,0 days 00:00:01.713626
39,0 days 00:00:02.369924
40,0 days 00:00:01.488211
41,0 days 00:00:02.349014
42,0 days 00:00:01.013514
43,0 days 00:00:01.108074
44,0 days 00:00:01.288770
45,0 days 00:00:03.446397
46,0 days 00:00:01.216653
47,0 days 00:00:01.290579
48,0 days 00:00:02.462414
49,0 days 00:00:04.405491
50,0 days 00:00:01.936526
51,0 days 00:00:01.098510
52,0 days 00:00:00.891288
53,0 days 00:00:01.124535
54,0 days 00:00:01.224369
55,0 days 00:00:01.530625
56,0 days 00:00:01.059137
57,0 days 00:00:02.288785
58,0 days 00:00:01.638251
59,0 days 00:00:01.927235
60,0 days 00:00:01.526662
61,0 days 00:00:01.438878
62,0 days 00:00:01.588988
63,0 days 00:00:02.416938
64,0 days 00:00:01.096652
65,0 days 00:00:02.835140
66,0 days 00:00:02.665004
67,0 days 00:00:01.406091
68,0 days 00:00:01.329632
69,0 days 00:00:02.020813
70,0 days 00:00:01.773126
71,0 days 00:00:01.669705
72,0 days 00:00:00.890612
73,0 days 00:00:02.109653
74,0 days 00:00:02.223378
75,0 days 00:00:01.189080
76,0 days 00:00:01.140490
77,0 days 00:00:01.420574
78,0 days 00:00:00.908566
79,0 days 00:00:01.057102
80,0 days 00:00:02.739775
81,0 days 00:00:02.755803
82,0 days 00:00:02.419482
83,0 days 00:00:01.357527
84,0 days 00:00:01.572919
85,0 days 00:00:01.372341
86,0 days 00:00:01.095932
87,0 days 00:00:01.311001
88,0 days 00:00:01.406148
89,0 days 00:00:01.089401
90,0 days 00:00:01.858882
91,0 days 00:00:01.776982
92,0 days 00:00:00.941090
93,0 days 00:00:01.637050
94,0 days 00:00:01.780688
95,0 days 00:00:02.121309
96,0 days 00:00:02.239767
97,0 days 00:00:01.289488
98,0 days 00:00:01.619859
99,0 days 00:00:01.312380
100,0 days 00:00:01.690378
101,0 days 00:00:03.000478
102,0 days 00:00:01.704624
103,0 days 00:00:01.560077
104,0 days 00:00:02.617952
105,0 days 00:00:02.835282
106,0 days 00:00:01.801749
107,0 days 00:00:01.511494
108,0 days 00:00:01.481628
109,0 days 00:00:01.357425
110,0 days 00:00:02.450087
111,0 days 00:00:01.669943
112,0 days 00:00:00.888298
113,0 days 00:00:01.159140
114,0 days 00:00:01.489181
115,0 days 00:00:01.686165
116,0 days 00:00:02.356748
117,0 days 00:00:03.372491
118,0 days 00:00:03.001392
119,0 days 00:00:02.150893
120,0 days 00:00:03.112757
121,0 days 00:00:01.844411
122,0 days 00:00:01.541650
